# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.196000, 0.500000, 1.000000, 0.196000, 0.000000, -3.102041, 0.000000, 3.000000, 0.233556, 0.000000, 0.327759
1, 0.496000, 0.605544, 0.785714, 0.250000, 0.116608, -1.571429, 0.172291, 3.922306, 0.289474, 0.000000, 0.379310
2, 0.254000, 0.491305, 0.892157, 0.200883, -0.007629, -2.656863, -0.024014, 12.839869, 0.237722, 0.000000, 0.327928
3, 0.228000, 0.492078, 0.929293, 0.195329, -0.006561, -2.898990, -0.027012, 20.085859, 0.231972, 0.011285, 0.322807
4, 0.666000, 0.768750, 0.940000, 0.368627, 0.339921, -0.670000, 0.430086, 3.553640, 0.419643, 0.000450, 0.529577
5, 0.790000, 0.521386, 0.082474, 0.333333, 0.059881, -0.082474, 0.079120, 1.206292, 0.207254, 0.000153, 0.132231
6, 0.662000, 0.425019, 0.019231, 0.028986, -0.171204, -0.625000, -0.176474, 1.242109, 0.026316, 0.202129, 0.023121
7, 0.194000, 0.500000, 1.000000, 0.194000, 0.000000, -3.154639, 0.000000, 3.000000, 0.231283, 0.000358, 0.324958
8, 0.376000, 0.579444, 0.920792, 0.234257, 0.075862, -2.089109, 0.157733, 6.041584, 0.275311, 0.000347, 0.373494
9, 0.234000, 0.506250, 0.960000, 0.202105, 0.005195, -2.830000, 0.022942, 20.967619, 0.240000, 0.010475, 0.333913
10, 0.544000, 0.650585, 0.824742, 0.274914, 0.171186, -1.350515, 0.241451, 3.748443, 0.317209, 0.000998, 0.412371
11, 0.450000, 0.378086, 0.257426, 0.115044, -0.166757, -1.722772, -0.196698, 2.519877, 0.129353, 0.066218, 0.159021
12, 0.204000, 0.500000, 1.000000, 0.204000, 0.000000, -2.901961, 0.000000, 3.000000, 0.242626, 0.003744, 0.338870
13, 0.292000, 0.286484, 0.277228, 0.090615, -0.241391, -2.504950, -0.352868, 3.935811, 0.104712, 0.026254, 0.136585
14, 0.694000, 0.482903, 0.128713, 0.166667, -0.037373, -0.514851, -0.037835, 1.452037, 0.157385, 0.044219, 0.145251
15, 0.236000, 0.523691, 1.000000, 0.205821, 0.019316, -2.858586, 0.098753, 23.105263, 0.244686, 0.795285, 0.341379
16, 0.200000, 0.500000, 1.000000, 0.200000, 0.000000, -3.000000, 0.000000, 3.000000, 0.238095, 0.011250, 0.333333
17, 0.802000, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.002343, 0.000000
18, 0.776000, 0.491398, 0.020202, 0.117647, -0.025003, -0.131313, -0.037830, 1.079264, 0.059880, 0.000781, 0.034483
19, 0.466000, 0.332364, 0.111111, 0.057895, -0.249064, -1.696970, -0.275252, 2.028529, 0.064028, 0.236605, 0.076125
20, 0.200000, 0.500000, 1.000000, 0.200000, 0.000000, -3.000000, 0.000000, 3.000000, 0.238095, 0.005125, 0.333333
21, 0.348000, 0.431148, 0.567010, 0.162242, -0.070720, -2.360825, -0.116540, 4.520575, 0.189264, 0.255685, 0.252294
22, 0.204000, 0.500000, 1.000000, 0.204000, 0.000000, -2.901961, 0.000000, 3.000000, 0.242626, 0.040115, 0.338870
23, 0.200000, 0.500000, 1.000000, 0.200000, 0.000000, -3.000000, 0.000000, 3.000000, 0.238095, 0.191500, 0.333333
24, 0.200000, 0.500000, 1.000000, 0.200000, 0.000000, -3.000000, 0.000000, 3.000000, 0.238095, 0.002425, 0.333333
25, 0.282000, 0.295007, 0.316832, 0.099379, -0.225624, -2.554455, -0.343778, 4.294214, 0.115191, 0.002333, 0.151300
26, 0.808000, 0.501625, 0.010638, 0.250000, 0.005140, -0.021277, 0.014250, 1.028721, 0.045455, 0.260966, 0.020408
27, 0.210000, 0.500000, 1.000000, 0.210000, 0.000000, -2.761905, 0.000000, 3.000000, 0.249406, 0.010512, 0.347107
28, 0.152000, 0.361612, 0.715686, 0.155983, -0.118568, -3.156863, -0.455693, 134.098039, 0.184904, 0.000320, 0.256140
29, 0.622000, 0.657895, 0.715789, 0.295652, 0.204545, -0.989474, 0.248566, 3.098246, 0.334975, 0.593411, 0.418462
30, 0.206000, 0.500000, 1.000000, 0.206000, 0.000000, -2.854369, 0.000000, 3.000000, 0.244888, 0.167531, 0.341625
31, 0.194000, 0.500000, 1.000000, 0.194000, 0.000000, -3.154639, 0.000000, 3.000000, 0.231283, 0.021002, 0.324958
32, 0.682000, 0.655951, 0.611650, 0.346154, 0.242915, -0.543689, 0.262170, 2.651359, 0.379061, 0.000098, 0.442105
33, 0.672000, 0.506894, 0.237113, 0.203540, 0.012976, -0.690722, 0.013036, 1.761767, 0.209472, 0.078611, 0.219048
34, 0.844000, 0.617647, 0.235294, 1.000000, 0.328790, 0.235294, 0.443551, 1.470588, 0.606061, 0.043132, 0.380952
35, 0.374000, 0.456366, 0.591837, 0.175227, -0.045955, -2.193878, -0.073236, 4.299953, 0.203938, 0.007082, 0.270396
36, 0.670000, 0.601776, 0.494505, 0.274390, 0.155163, -0.813187, 0.167288, 2.399356, 0.301205, 0.071106, 0.352941
