# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.874000, 0.904810, 0.979592, 0.705882, 0.727329, 0.571429, 0.750527, 3.163962, 0.747664, 0.001416, 0.820513
1, 0.724000, 0.799326, 0.993464, 0.525952, 0.479505, 0.098039, 0.558591, 3.639309, 0.580596, 0.018214, 0.687783
2, 0.330000, 0.517556, 0.972789, 0.301688, 0.021292, -1.278912, 0.072049, 17.991033, 0.349976, 0.006677, 0.460548
3, 0.778000, 0.816174, 0.915584, 0.589958, 0.548369, 0.279221, 0.584433, 3.226330, 0.635135, 0.009177, 0.717557
4, 0.324000, 0.459191, 0.790541, 0.275943, -0.052986, -1.283784, -0.103777, 9.403303, 0.317245, 0.002851, 0.409091
5, 0.690000, 0.732839, 0.837838, 0.486275, 0.385018, -0.047297, 0.425241, 3.268436, 0.530822, 0.005739, 0.615385
6, 0.226000, 0.347356, 0.660131, 0.231651, -0.201237, -1.529412, -0.421100, 30.236928, 0.266210, 0.006856, 0.342954
7, 0.174000, 0.282381, 0.553333, 0.193473, -0.284204, -1.753333, -0.571411, 88.606667, 0.222401, 0.000352, 0.286701
8, 0.614000, 0.712147, 0.952703, 0.431193, 0.314183, -0.304054, 0.407166, 4.025887, 0.484203, 0.012602, 0.593684
9, 0.230000, 0.383975, 0.765101, 0.245690, -0.144280, -1.583893, -0.410600, 352.530201, 0.284289, 0.000000, 0.371941
10, 0.870000, 0.893810, 0.953333, 0.711443, 0.717882, 0.566667, 0.736143, 3.105297, 0.749476, 0.001429, 0.814815
11, 0.268000, 0.424559, 0.812081, 0.263617, -0.094380, -1.456376, -0.251528, 28.624161, 0.304786, 0.017247, 0.398026
12, 0.298000, 0.496138, 0.986577, 0.296371, -0.004625, -1.355705, -0.039661, 177.473154, 0.344585, 0.046923, 0.455814
13, 0.576000, 0.695402, 1.000000, 0.417582, 0.280595, -0.394737, 0.403972, 4.558824, 0.472637, 0.000009, 0.589147
14, 0.680000, 0.737143, 0.880000, 0.481752, 0.383667, -0.066667, 0.436707, 3.442692, 0.529695, 0.009010, 0.622642
15, 0.568000, 0.694561, 0.993056, 0.399441, 0.269757, -0.500000, 0.390758, 4.510934, 0.453680, 0.001463, 0.569721
16, 0.674000, 0.749068, 0.948718, 0.488449, 0.396135, -0.044872, 0.472319, 3.717542, 0.540936, 0.003634, 0.644880
17, 0.796000, 0.802558, 0.818792, 0.619289, 0.553782, 0.315436, 0.566411, 2.909323, 0.651014, 0.003346, 0.705202
18, 0.920000, 0.937388, 0.979592, 0.795580, 0.819472, 0.727891, 0.829293, 3.076272, 0.826636, 0.005820, 0.878049
19, 0.684000, 0.754462, 0.934211, 0.489655, 0.405300, -0.039474, 0.474302, 3.608421, 0.541159, 0.016646, 0.642534
20, 0.842000, 0.839855, 0.834437, 0.700000, 0.644592, 0.476821, 0.650149, 2.851925, 0.723307, 0.000009, 0.761329
21, 0.772000, 0.837820, 0.993056, 0.558594, 0.548594, 0.208333, 0.612078, 3.451132, 0.612158, 0.003287, 0.715000
22, 0.772000, 0.790885, 0.842767, 0.600897, 0.525340, 0.283019, 0.545048, 3.038709, 0.637488, 0.015354, 0.701571
23, 0.812000, 0.853503, 0.951389, 0.611607, 0.606655, 0.347222, 0.643801, 3.226198, 0.658654, 0.001483, 0.744565
24, 0.826000, 0.864543, 0.968153, 0.649573, 0.643513, 0.445860, 0.678152, 3.250482, 0.695334, 0.015134, 0.777494
25, 0.436000, 0.586179, 0.937063, 0.329238, 0.110960, -0.972028, 0.200167, 6.124126, 0.378317, 0.099205, 0.487273
26, 0.528000, 0.641905, 0.926667, 0.381868, 0.201624, -0.573333, 0.292272, 4.653333, 0.432752, 0.009067, 0.540856
27, 0.796000, 0.846667, 0.973333, 0.598361, 0.588045, 0.320000, 0.635634, 3.335556, 0.648313, 0.005695, 0.741117
28, 0.748000, 0.781905, 0.866667, 0.550847, 0.484452, 0.160000, 0.517552, 3.167760, 0.594150, 0.013086, 0.673575
29, 0.534000, 0.621429, 0.840000, 0.376119, 0.179577, -0.553333, 0.236683, 4.162270, 0.422819, 0.003010, 0.519588
30, 0.770000, 0.765922, 0.754717, 0.612245, 0.500747, 0.276730, 0.507335, 2.796226, 0.636267, 0.008641, 0.676056
31, 0.700000, 0.795640, 1.000000, 0.469965, 0.434909, -0.127820, 0.527144, 3.691244, 0.525692, 0.000082, 0.639423
32, 0.826000, 0.847210, 0.901316, 0.655502, 0.628091, 0.427632, 0.647610, 3.063501, 0.693320, 0.000000, 0.759003
33, 0.830000, 0.836166, 0.852564, 0.682051, 0.629339, 0.455128, 0.638642, 2.924986, 0.710470, 0.004342, 0.757835
34, 0.904000, 0.912162, 0.931973, 0.782857, 0.780922, 0.673469, 0.787378, 2.984580, 0.808737, 0.019599, 0.850932
35, 0.776000, 0.826373, 0.961783, 0.587549, 0.556618, 0.286624, 0.606137, 3.370824, 0.637131, 0.003083, 0.729469
36, 0.886000, 0.909769, 0.964789, 0.724868, 0.745135, 0.598592, 0.762155, 3.099512, 0.762806, 0.000000, 0.827795
