# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.800000, 0.876543, 1.000000, 0.487179, 0.536823, -0.052632, 0.605713, 3.327869, 0.542857, 0.010188, 0.655172
1, 0.724000, 0.748054, 0.787879, 0.400000, 0.363410, -0.393939, 0.405321, 2.987729, 0.443686, 0.366584, 0.530612
2, 0.882000, 0.926434, 1.000000, 0.626582, 0.696552, 0.404040, 0.731021, 3.172515, 0.677155, 0.000000, 0.770428
3, 0.812000, 0.880407, 1.000000, 0.532338, 0.576523, 0.121495, 0.636404, 3.314381, 0.587267, 0.380407, 0.694805
4, 0.986000, 0.991422, 1.000000, 0.929293, 0.954712, 0.923913, 0.955693, 3.017456, 0.942623, 0.000000, 0.963351
5, 0.804000, 0.875000, 1.000000, 0.524272, 0.564460, 0.092593, 0.627060, 3.333333, 0.579399, 0.014031, 0.687898
6, 0.766000, 0.783041, 0.810526, 0.437500, 0.426808, -0.231579, 0.464986, 2.944582, 0.481852, 0.371605, 0.568266
7, 0.778000, 0.861940, 1.000000, 0.468900, 0.506824, -0.132653, 0.582604, 3.381443, 0.524625, 0.359453, 0.638436
8, 0.750000, 0.845297, 1.000000, 0.434389, 0.461523, -0.302083, 0.547710, 3.448029, 0.489796, 0.345297, 0.605678
9, 0.682000, 0.795630, 1.000000, 0.411111, 0.391085, -0.432432, 0.493025, 3.691304, 0.465995, 0.374221, 0.582677
10, 0.760000, 0.852217, 1.000000, 0.439252, 0.472611, -0.276596, 0.556259, 3.419580, 0.494737, 0.353448, 0.610390
11, 0.720000, 0.828010, 1.000000, 0.399142, 0.415019, -0.505376, 0.511708, 3.524345, 0.453659, 0.329238, 0.570552
12, 0.652000, 0.778061, 1.000000, 0.382979, 0.351172, -0.611111, 0.461501, 3.798165, 0.436893, 0.286990, 0.553846
13, 0.646000, 0.779851, 1.000000, 0.356364, 0.332579, -0.806122, 0.446606, 3.786667, 0.409015, 0.279851, 0.525469
14, 0.662000, 0.724337, 0.834862, 0.376033, 0.311575, -0.550459, 0.370693, 3.298891, 0.422470, 0.304653, 0.518519
15, 0.688000, 0.807882, 1.000000, 0.376000, 0.376000, -0.659574, 0.481173, 3.624000, 0.429616, 0.309113, 0.546512
16, 0.878000, 0.923367, 1.000000, 0.625767, 0.692689, 0.401961, 0.727913, 3.181009, 0.676393, 0.016332, 0.769811
17, 0.770000, 0.858025, 1.000000, 0.452381, 0.489343, -0.210526, 0.569146, 3.396552, 0.508021, 0.138272, 0.622951
18, 0.688000, 0.804020, 1.000000, 0.395349, 0.387601, -0.529412, 0.490294, 3.644628, 0.449735, 0.302764, 0.566667
19, 0.572000, 0.598830, 0.642105, 0.253112, 0.124458, -1.252632, 0.155186, 3.084211, 0.288008, 0.277778, 0.363095
20, 0.880000, 0.924812, 1.000000, 0.627329, 0.695363, 0.405941, 0.730064, 3.176991, 0.677852, 0.057644, 0.770992
21, 0.616000, 0.644368, 0.690722, 0.292576, 0.190379, -0.979381, 0.229159, 3.053642, 0.330701, 0.181141, 0.411043
22, 0.670000, 0.792191, 1.000000, 0.384328, 0.366807, -0.601942, 0.473914, 3.711207, 0.438298, 0.322418, 0.555256
23, 0.604000, 0.658055, 0.744681, 0.286885, 0.195959, -1.106383, 0.247087, 3.239362, 0.327103, 0.291243, 0.414201
24, 0.680000, 0.797468, 1.000000, 0.396226, 0.381523, -0.523810, 0.485520, 3.680851, 0.450644, 0.289873, 0.567568
25, 0.632000, 0.642552, 0.659794, 0.297674, 0.195030, -0.896907, 0.227719, 2.918794, 0.334378, 0.312655, 0.410256
26, 0.688000, 0.805000, 1.000000, 0.390625, 0.384858, -0.560000, 0.488141, 3.639344, 0.444840, 0.307500, 0.561798
27, 0.972000, 0.974936, 0.979798, 0.889908, 0.915067, 0.858586, 0.916756, 2.990444, 0.906542, 0.003741, 0.932692
28, 0.738000, 0.827506, 0.980769, 0.441558, 0.451663, -0.259615, 0.533250, 3.444685, 0.496109, 0.338384, 0.608955
29, 0.782000, 0.863750, 1.000000, 0.478469, 0.516415, -0.090000, 0.589988, 3.374570, 0.534188, 0.362500, 0.647249
30, 0.780000, 0.863524, 1.000000, 0.468599, 0.508235, -0.134021, 0.583690, 3.375427, 0.524324, 0.378514, 0.638158
31, 0.814000, 0.884040, 1.000000, 0.515625, 0.567377, 0.060606, 0.629318, 3.301948, 0.570934, 0.385287, 0.680412
32, 0.830000, 0.894279, 1.000000, 0.535519, 0.593815, 0.132653, 0.649836, 3.268139, 0.590361, 0.395522, 0.697509
33, 0.866000, 0.915829, 1.000000, 0.603550, 0.668396, 0.343137, 0.708483, 3.202417, 0.655527, 0.413317, 0.752768
34, 0.822000, 0.889578, 1.000000, 0.521505, 0.577863, 0.082474, 0.637443, 3.283439, 0.576694, 0.389578, 0.685512
35, 0.804000, 0.877805, 1.000000, 0.502538, 0.550434, 0.010101, 0.616217, 3.323432, 0.558061, 0.394368, 0.668919
36, 0.828000, 0.888889, 1.000000, 0.567839, 0.612703, 0.238938, 0.664570, 3.285714, 0.621562, 0.390181, 0.724359
