,MultiSamplingRandomSubspace_mean,KMeanClustering_mean,LearnppCDS_mean,LearnppNIE_mean,REA_mean,OUSE_mean,MLPClassifier_mean
gen/sd_balance/stream_gen_20k_0.05_30_f10_normal_suddendrift,0.6328648648648649,0.5765945945945946,0.7315135135135136,0.6468108108108106,0.5879459459459461,0.4232972972972973,0.8774594594594595
gen/sd_balance/stream_gen_20k_0.10_30_f10_normal_suddendrift,0.7178918918918918,0.8489729729729728,0.8768108108108108,0.7365405405405404,0.8742702702702703,0.8206486486486487,0.8449729729729729
gen/sd_balance/stream_gen_20k_0.15_30_f10_normal_suddendrift,0.728054054054054,0.8671351351351352,0.8907027027027028,0.8522702702702704,0.8886486486486486,0.8181081081081081,0.7553513513513513
gen/sd_balance/stream_gen_20k_0.20_30_f10_normal_suddendrift,0.591945945945946,0.6672972972972974,0.6938918918918919,0.5737297297297297,0.6856756756756757,0.48632432432432443,0.6785405405405405
gen/sd_balance/stream_gen_20k_0.25_30_f10_normal_suddendrift,0.5431891891891891,0.6674594594594595,0.6698378378378379,0.5955675675675677,0.6288108108108108,0.5604864864864865,0.6128108108108108
gen/sd_balance/stream_gen_20k_0.30_30_f10_normal_suddendrift,0.6402702702702702,0.6918378378378376,0.7056216216216216,0.6627027027027027,0.6994594594594595,0.5936756756756756,0.5955675675675675
gen/sd_balance/stream_gen_20k_0.35_30_f10_normal_suddendrift,0.5980000000000001,0.7286486486486485,0.7577297297297299,0.6801081081081082,0.7481621621621622,0.6614594594594595,0.5876216216216216
gen/sd_balance/stream_gen_20k_0.40_30_f10_normal_suddendrift,0.5207567567567567,0.6157297297297297,0.6260540540540541,0.5772432432432432,0.6163783783783784,0.552054054054054,0.5593513513513514
