,MultiSamplingRandomSubspace_mean,KMeanClustering_mean,LearnppCDS_mean,LearnppNIE_mean,REA_mean,OUSE_mean,MLPClassifier_mean
gen/sd_balance/stream_gen_20k_0.05_30_f10_normal_suddendrift,0.5512869729729729,0.5543158108108108,0.6232006486486487,0.5699298108108108,0.5843263783783784,0.6240550810810812,0.47929994594594605
gen/sd_balance/stream_gen_20k_0.10_30_f10_normal_suddendrift,0.6346762432432431,0.7823648918918918,0.8358606756756756,0.7329089189189189,0.7767047027027028,0.8635883783783783,0.5070969729729728
gen/sd_balance/stream_gen_20k_0.15_30_f10_normal_suddendrift,0.6821057027027027,0.8378791081081082,0.8816685675675676,0.871348189189189,0.8664195135135137,0.875963027027027,0.5268029459459459
gen/sd_balance/stream_gen_20k_0.20_30_f10_normal_suddendrift,0.5708313513513513,0.6447400270270269,0.6707192972972973,0.6310085135135136,0.653376081081081,0.6588468648648651,0.48973243243243236
gen/sd_balance/stream_gen_20k_0.25_30_f10_normal_suddendrift,0.5616552162162162,0.6247334324324325,0.6460563243243244,0.624340108108108,0.6190502432432432,0.6753753513513512,0.5054167027027027
gen/sd_balance/stream_gen_20k_0.30_30_f10_normal_suddendrift,0.6556584054054053,0.679498810810811,0.6954480000000001,0.6996974324324323,0.6931762162162163,0.696806189189189,0.5138827567567568
gen/sd_balance/stream_gen_20k_0.35_30_f10_normal_suddendrift,0.594288918918919,0.7096454324324324,0.7528484864864865,0.7156597297297297,0.7445668378378378,0.7198166486486486,0.5450966216216218
gen/sd_balance/stream_gen_20k_0.40_30_f10_normal_suddendrift,0.5364304054054053,0.600417972972973,0.6226120810810811,0.5995304864864867,0.6191782972972972,0.6066339189189189,0.5390863243243242
