,MultiSamplingRandomSubspace_mean,KMeanClustering_mean,LearnppCDS_mean,LearnppNIE_mean,REA_mean,OUSE_mean,MLPClassifier_mean
gen/sd_balance/stream_gen_20k_0.05_30_f10_normal_suddendrift,0.10625843243243245,0.14142454054054054,0.24239672972972973,0.15045916216216218,0.17989059459459458,0.19599883783783784,0.014571729729729727
gen/sd_balance/stream_gen_20k_0.10_30_f10_normal_suddendrift,0.22385137837837837,0.508267918918919,0.5935997567567568,0.3791954054054054,0.5168827567567568,0.4934672972972974,0.024413891891891894
gen/sd_balance/stream_gen_20k_0.15_30_f10_normal_suddendrift,0.33197967567567566,0.5844875135135135,0.6660682702702704,0.5903049729729728,0.6414197567567568,0.5376239189189189,0.10179094594594594
gen/sd_balance/stream_gen_20k_0.20_30_f10_normal_suddendrift,0.1562808918918919,0.31919775675675677,0.3615979729729729,0.23899437837837842,0.3297858918918919,0.24402654054054046,0.008034810810810812
gen/sd_balance/stream_gen_20k_0.25_30_f10_normal_suddendrift,0.1375268108108108,0.28251297297297295,0.3327474054054054,0.2538897837837838,0.26772027027027023,0.31105697297297297,0.04473440540540541
gen/sd_balance/stream_gen_20k_0.30_30_f10_normal_suddendrift,0.3035902702702703,0.35709240540540543,0.38821972972972973,0.3582043783783783,0.38188127027027025,0.3122677027027027,0.04365664864864865
gen/sd_balance/stream_gen_20k_0.35_30_f10_normal_suddendrift,0.18877002702702703,0.43419083783783763,0.5031771891891892,0.4110532972972972,0.4835089189189189,0.41705302702702696,0.10398802702702703
gen/sd_balance/stream_gen_20k_0.40_30_f10_normal_suddendrift,0.08153927027027028,0.2121138108108108,0.24906829729729724,0.1928899189189189,0.24295227027027022,0.20819583783783782,0.08063694594594595
