,MultiSamplingRandomSubspace_mean,KMeanClustering_mean,LearnppCDS_mean,LearnppNIE_mean,REA_mean,OUSE_mean,MLPClassifier_mean
gen/sd_balance/stream_gen_20k_0.05_30_f10_normal_suddendrift,0.20670635135135135,0.20437232432432428,0.2810057297297297,0.238180972972973,0.22240308108108112,0.20736051351351348,0.11845689189189189
gen/sd_balance/stream_gen_20k_0.10_30_f10_normal_suddendrift,0.3332368108108108,0.5650502702702702,0.5858700000000001,0.3886239459459459,0.5518053513513513,0.4296697297297297,0.14364794594594593
gen/sd_balance/stream_gen_20k_0.15_30_f10_normal_suddendrift,0.4518133783783783,0.5948549729729731,0.6506764594594595,0.5536723243243243,0.6377073513513514,0.48481089189189197,0.35359443243243244
gen/sd_balance/stream_gen_20k_0.20_30_f10_normal_suddendrift,0.39824337837837837,0.4944264324324325,0.5141888378378379,0.3786744594594595,0.5074318648648649,0.36136921621621615,0.28652910810810805
gen/sd_balance/stream_gen_20k_0.25_30_f10_normal_suddendrift,0.3782442972972973,0.5181297297297298,0.5532108108108108,0.4329363783783784,0.46502227027027027,0.45535564864864864,0.35305783783783773
gen/sd_balance/stream_gen_20k_0.30_30_f10_normal_suddendrift,0.5219965405405406,0.5705924054054055,0.5905259459459458,0.5155628378378379,0.5869322432432431,0.45656743243243253,0.35191905405405405
gen/sd_balance/stream_gen_20k_0.35_30_f10_normal_suddendrift,0.5061363783783784,0.6873458378378379,0.6868905135135135,0.5855418108108108,0.6639058918918921,0.5894707297297298,0.5013279189189188
gen/sd_balance/stream_gen_20k_0.40_30_f10_normal_suddendrift,0.5091184864864866,0.5872566756756757,0.5944147567567567,0.5136712162162163,0.5706262162162163,0.5234795405405406,0.4682197567567568
