# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.878000, 0.856863, 0.826667, 0.563636, 0.598684, 0.186667, 0.615216, 2.780654, 0.601942, 0.001192, 0.670270
1, 0.870000, 0.924769, 1.000000, 0.511278, 0.605640, 0.044118, 0.659052, 3.177112, 0.566667, 0.000000, 0.676617
2, 0.938000, 0.963357, 1.000000, 0.712963, 0.795698, 0.597403, 0.812842, 3.079082, 0.756385, 0.000000, 0.832432
3, 0.618000, 0.776347, 1.000000, 0.276515, 0.265136, -1.616438, 0.390932, 3.809322, 0.323295, 0.000000, 0.433234
4, 0.916000, 0.934118, 0.960000, 0.648649, 0.724951, 0.440000, 0.745978, 3.021036, 0.693642, 0.000408, 0.774194
5, 0.894000, 0.910795, 0.935065, 0.600000, 0.668833, 0.311688, 0.694366, 2.998130, 0.646320, 0.000814, 0.730964
6, 0.914000, 0.949649, 1.000000, 0.629310, 0.722810, 0.410959, 0.752288, 3.111979, 0.679702, 0.000000, 0.772487
7, 0.904000, 0.938249, 0.985294, 0.587719, 0.682102, 0.294118, 0.716145, 3.092666, 0.639313, 0.000000, 0.736264
8, 0.916000, 0.912674, 0.907895, 0.663462, 0.716951, 0.447368, 0.730066, 2.905764, 0.701220, 0.000000, 0.766667
9, 0.984000, 0.948052, 0.896104, 1.000000, 0.935871, 0.896104, 0.937801, 2.792208, 0.977337, 0.000000, 0.945205
10, 0.914000, 0.943790, 0.987342, 0.650000, 0.733052, 0.455696, 0.758018, 3.085501, 0.697674, 0.000045, 0.783920
11, 0.844000, 0.859422, 0.881579, 0.492647, 0.542940, -0.026316, 0.579968, 2.957524, 0.540323, 0.000031, 0.632075
12, 0.948000, 0.958431, 0.973333, 0.752577, 0.818055, 0.653333, 0.827925, 3.006517, 0.788337, 0.001506, 0.848837
13, 0.878000, 0.904329, 0.940299, 0.525000, 0.606045, 0.089552, 0.645007, 3.032193, 0.575868, 0.001172, 0.673797
14, 0.806000, 0.879846, 0.987179, 0.445087, 0.507674, -0.243590, 0.579487, 3.268838, 0.500000, 0.000000, 0.613546
15, 0.766000, 0.760784, 0.753247, 0.371795, 0.367403, -0.519481, 0.406336, 2.808032, 0.413695, 0.000000, 0.497854
16, 0.772000, 0.859703, 0.987179, 0.405263, 0.453814, -0.461538, 0.537800, 3.340055, 0.459427, 0.001549, 0.574627
17, 0.618000, 0.659854, 0.718310, 0.229730, 0.169392, -1.690141, 0.224602, 3.099410, 0.265902, 0.000000, 0.348123
18, 0.834000, 0.752856, 0.638889, 0.446602, 0.428910, -0.152778, 0.439013, 2.431417, 0.475207, 0.000065, 0.525714
19, 0.730000, 0.802745, 0.906667, 0.346939, 0.363808, -0.800000, 0.442861, 3.244310, 0.395809, 0.000000, 0.501845
20, 0.684000, 0.747287, 0.841463, 0.322430, 0.300291, -0.926829, 0.370114, 3.214062, 0.367804, 0.000000, 0.466216
21, 0.986000, 0.985307, 0.984375, 0.913043, 0.939308, 0.890625, 0.940192, 2.982703, 0.926471, 0.000000, 0.947368
22, 0.726000, 0.766802, 0.827160, 0.352632, 0.345875, -0.691358, 0.405052, 3.069862, 0.398335, 0.000000, 0.494465
23, 0.808000, 0.859608, 0.933333, 0.434783, 0.488546, -0.280000, 0.549631, 3.139122, 0.486787, 0.001365, 0.593220
24, 0.902000, 0.879219, 0.847222, 0.616162, 0.656111, 0.319444, 0.668218, 2.791880, 0.651709, 0.000000, 0.713450
25, 0.946000, 0.913333, 0.866667, 0.792683, 0.796073, 0.640000, 0.797187, 2.775000, 0.806452, 0.000016, 0.828025
26, 0.856000, 0.910112, 0.986111, 0.500000, 0.584065, 0.000000, 0.638608, 3.171102, 0.554688, 0.000000, 0.663551
27, 0.880000, 0.928571, 1.000000, 0.571429, 0.657534, 0.250000, 0.699854, 3.166667, 0.625000, 0.000000, 0.727273
28, 0.976000, 0.970324, 0.962025, 0.894118, 0.912498, 0.848101, 0.913373, 2.945895, 0.906921, 0.000000, 0.926829
29, 0.906000, 0.908429, 0.911765, 0.601942, 0.671292, 0.308824, 0.692355, 2.928389, 0.645833, 0.001277, 0.725146
30, 0.808000, 0.737804, 0.636364, 0.418803, 0.392267, -0.246753, 0.405482, 2.464277, 0.449541, 0.000000, 0.505155
31, 0.878000, 0.928571, 1.000000, 0.544776, 0.636628, 0.164384, 0.683338, 3.166667, 0.599343, 0.000000, 0.705314
32, 0.878000, 0.905150, 0.942857, 0.536585, 0.615288, 0.128571, 0.652838, 3.038529, 0.587189, 0.000000, 0.683938
33, 0.874000, 0.832784, 0.771084, 0.592593, 0.593926, 0.240964, 0.601790, 2.660131, 0.621359, 0.000000, 0.670157
34, 0.760000, 0.781667, 0.811594, 0.343558, 0.358330, -0.739130, 0.414496, 2.953435, 0.388350, 0.000084, 0.482759
35, 0.780000, 0.793725, 0.813333, 0.388535, 0.405084, -0.466667, 0.451960, 2.918460, 0.433855, 0.000000, 0.525862
36, 0.944000, 0.894557, 0.824324, 0.802632, 0.780399, 0.621622, 0.780495, 2.685145, 0.806878, 0.001840, 0.813333
