# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.888000, 0.928934, 1.000000, 0.654321, 0.719033, 0.471698, 0.749214, 3.165680, 0.702918, 0.000000, 0.791045
1, 0.344000, 0.593052, 1.000000, 0.228235, 0.081490, -2.381443, 0.206096, 7.373333, 0.269894, 0.000000, 0.371648
2, 0.436000, 0.336038, 0.168317, 0.079070, -0.230689, -1.792079, -0.265937, 2.321708, 0.088450, 0.000000, 0.107595
3, 0.692000, 0.707170, 0.731959, 0.356784, 0.296122, -0.587629, 0.334724, 2.929372, 0.397536, 0.000026, 0.479730
4, 0.358000, 0.392576, 0.450980, 0.147910, -0.121938, -2.147059, -0.178551, 3.894442, 0.170877, 0.000111, 0.222760
5, 0.730000, 0.782224, 0.868687, 0.413462, 0.399017, -0.363636, 0.456342, 3.174650, 0.461869, 0.000000, 0.560261
6, 0.520000, 0.399036, 0.190476, 0.114286, -0.162228, -1.285714, -0.172437, 2.026786, 0.124224, 0.000000, 0.142857
7, 0.304000, 0.562313, 0.978947, 0.211845, 0.052236, -2.663158, 0.149383, 8.822302, 0.251216, 0.000000, 0.348315
8, 0.368000, 0.588371, 0.948454, 0.228288, 0.080422, -2.257732, 0.176741, 6.277342, 0.269163, 0.000000, 0.368000
9, 0.278000, 0.505569, 0.875000, 0.193995, 0.004764, -2.760417, 0.012879, 9.095455, 0.229759, 0.000026, 0.317580
10, 0.836000, 0.601250, 0.210000, 0.875000, 0.283217, 0.180000, 0.378919, 1.427557, 0.535714, 0.000025, 0.338710
11, 0.320000, 0.435995, 0.634615, 0.179348, -0.066125, -2.269231, -0.117869, 5.481997, 0.209391, 0.000000, 0.279661
12, 0.958000, 0.969972, 0.990196, 0.834711, 0.879055, 0.794118, 0.884365, 3.033302, 0.861775, 0.000000, 0.905830
13, 0.890000, 0.931762, 1.000000, 0.638158, 0.710563, 0.432990, 0.742337, 3.158046, 0.687943, 0.000000, 0.779116
14, 0.178000, 0.173786, 0.166667, 0.049563, -0.347294, -3.029412, -0.566471, 5.861111, 0.057666, 0.000000, 0.076404
15, 0.928000, 0.820000, 0.640000, 1.000000, 0.739884, 0.640000, 0.766261, 2.280000, 0.898876, 0.000000, 0.780488
16, 0.738000, 0.481300, 0.061856, 0.130435, -0.046727, -0.350515, -0.051168, 1.233904, 0.106762, 0.000064, 0.083916
17, 0.808000, 0.517921, 0.040816, 0.666667, 0.055564, 0.020408, 0.130668, 1.086633, 0.163934, 0.000051, 0.076923
18, 0.810000, 0.537098, 0.079208, 0.800000, 0.111818, 0.059406, 0.212778, 1.163454, 0.283688, 0.000000, 0.144144
19, 0.730000, 0.523429, 0.183673, 0.246575, 0.051860, -0.377551, 0.052678, 1.525848, 0.230769, 0.000000, 0.210526
20, 0.430000, 0.554463, 0.764706, 0.230088, 0.058436, -1.794118, 0.093943, 4.434521, 0.267490, 0.000000, 0.353741
21, 0.354000, 0.228305, 0.020202, 0.008772, -0.364527, -2.262626, -0.434759, 2.331833, 0.009891, 0.000000, 0.012232
22, 0.990000, 0.978551, 0.959596, 0.989583, 0.968150, 0.949495, 0.968326, 2.921692, 0.983437, 0.000000, 0.974359
23, 0.992000, 0.994987, 1.000000, 0.961905, 0.975547, 0.960396, 0.975839, 3.010127, 0.969290, 0.000000, 0.980583
24, 0.782000, 0.489975, 0.000000, 0.000000, -0.030557, -0.079208, -0.064156, 3.020460, 0.000000, 0.000000, 0.000000
25, 0.992000, 0.994975, 1.000000, 0.962264, 0.975721, 0.960784, 0.976009, 3.010152, 0.969582, 0.000000, 0.980769
26, 0.958000, 0.962098, 0.968750, 0.837838, 0.872244, 0.781250, 0.875899, 2.984132, 0.861111, 0.000000, 0.898551
27, 0.998000, 0.998747, 1.000000, 0.990196, 0.993819, 0.990099, 0.993838, 3.002513, 0.992141, 0.000000, 0.995074
28, 0.832000, 0.865447, 0.922330, 0.555556, 0.587321, 0.184466, 0.623121, 3.081420, 0.603558, 0.000000, 0.693431
29, 0.800000, 0.495050, 0.000000, 0.000000, -0.015600, -0.041667, -0.043776, 3.010000, 0.000000, 0.000000, 0.000000
30, 0.782000, 0.507500, 0.050000, 0.263158, 0.021544, -0.090000, 0.031381, 1.136269, 0.142045, 0.000000, 0.084034
31, 0.978000, 0.986250, 1.000000, 0.900901, 0.933974, 0.890000, 0.936016, 3.028278, 0.919118, 0.000000, 0.947867
32, 0.956000, 0.968779, 0.989796, 0.822034, 0.870393, 0.775510, 0.876498, 3.034710, 0.850877, 0.000000, 0.898148
33, 0.972000, 0.963969, 0.950495, 0.914286, 0.914415, 0.861386, 0.914688, 2.924067, 0.921305, 0.000000, 0.932039
34, 0.946000, 0.911395, 0.852941, 0.878788, 0.831889, 0.735294, 0.832034, 2.736970, 0.873494, 0.000000, 0.865672
35, 0.972000, 0.982587, 1.000000, 0.875000, 0.915711, 0.857143, 0.918982, 3.036082, 0.897436, 0.000000, 0.933333
36, 0.902000, 0.938596, 1.000000, 0.673333, 0.742647, 0.514851, 0.768533, 3.140000, 0.720399, 0.000000, 0.804781
