# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.480000, 0.618756, 0.848485, 0.255319, 0.126684, -1.626263, 0.199517, 4.267483, 0.296820, 0.002494, 0.392523
1, 0.292000, 0.501250, 0.850000, 0.200472, 0.001129, -2.540000, 0.002785, 8.257377, 0.236637, 0.003750, 0.324427
2, 0.122000, 0.248750, 0.460000, 0.106729, -0.224205, -3.390000, -0.582778, 27.586667, 0.126096, 0.018750, 0.173258
3, 0.206000, 0.391585, 0.702970, 0.162100, -0.096540, -2.930693, -0.264139, 13.874691, 0.191581, 0.008772, 0.263451
4, 0.246000, 0.527569, 1.000000, 0.211297, 0.023033, -2.732673, 0.107937, 20.136364, 0.250869, 0.027569, 0.348877
5, 0.336000, 0.255404, 0.123711, 0.046332, -0.299372, -2.422680, -0.387132, 2.830756, 0.052957, 0.033499, 0.067416
6, 0.954000, 0.971744, 1.000000, 0.801724, 0.861319, 0.752688, 0.869723, 3.059896, 0.834829, 0.009828, 0.889952
7, 0.516000, 0.596351, 0.735849, 0.267123, 0.117407, -1.283019, 0.159795, 3.660587, 0.306122, 0.001269, 0.391960
8, 0.276000, 0.544081, 1.000000, 0.221505, 0.038308, -2.514563, 0.139743, 13.342857, 0.262354, 0.036524, 0.362676
9, 0.280000, 0.554455, 1.000000, 0.210526, 0.044829, -2.750000, 0.151422, 11.181818, 0.250000, 0.054455, 0.347826
10, 0.258000, 0.450000, 0.770000, 0.181176, -0.045070, -2.710000, -0.112022, 9.232308, 0.213889, 0.061250, 0.293333
11, 0.288000, 0.553885, 1.000000, 0.221007, 0.046527, -2.524752, 0.154330, 11.279070, 0.261794, 0.053885, 0.362007
12, 0.260000, 0.538653, 1.000000, 0.211087, 0.032113, -2.737374, 0.127744, 14.935484, 0.250633, 0.026185, 0.348592
13, 0.264000, 0.506915, 0.909091, 0.200445, 0.005932, -2.717172, 0.018209, 11.365801, 0.237467, 0.029925, 0.328467
14, 0.244000, 0.531017, 1.000000, 0.204211, 0.025019, -2.896907, 0.112553, 18.120000, 0.242864, 0.031017, 0.339161
15, 0.250000, 0.527708, 1.000000, 0.215481, 0.023600, -2.640777, 0.109275, 20.045455, 0.255583, 0.027708, 0.354561
16, 0.206000, 0.507444, 1.000000, 0.196356, 0.005830, -3.092784, 0.054069, 69.166667, 0.233960, 0.007674, 0.328257
17, 0.922000, 0.936577, 0.961538, 0.740741, 0.786699, 0.625000, 0.798256, 3.020030, 0.776398, 0.000000, 0.836820
18, 0.884000, 0.924366, 0.989474, 0.622517, 0.692503, 0.389474, 0.725202, 3.142740, 0.672389, 0.225926, 0.764228
19, 0.850000, 0.906484, 1.000000, 0.568966, 0.632526, 0.242424, 0.680111, 3.230061, 0.622642, 0.242147, 0.725275
20, 0.928000, 0.954545, 1.000000, 0.742857, 0.806202, 0.653846, 0.821781, 3.100000, 0.783133, 0.430556, 0.852459
21, 0.872000, 0.916540, 0.989796, 0.606250, 0.672265, 0.346939, 0.708946, 3.165433, 0.657182, 0.364428, 0.751938
22, 0.906000, 0.941397, 1.000000, 0.678082, 0.748910, 0.525253, 0.773696, 3.132768, 0.724744, 0.483639, 0.808163
23, 0.884000, 0.912466, 0.959596, 0.637584, 0.693115, 0.414141, 0.718723, 3.074812, 0.683453, 0.295070, 0.766129
24, 0.988000, 0.992537, 1.000000, 0.942308, 0.962787, 0.938776, 0.963454, 3.015152, 0.953307, 0.182836, 0.970297
25, 0.904000, 0.939241, 1.000000, 0.686275, 0.752245, 0.542857, 0.776453, 3.138329, 0.732218, 0.332911, 0.813953
26, 0.912000, 0.933770, 0.970297, 0.705036, 0.760667, 0.564356, 0.777456, 3.055119, 0.745814, 0.347354, 0.816667
27, 0.872000, 0.921760, 1.000000, 0.587097, 0.662412, 0.296703, 0.703725, 3.185507, 0.639944, 0.421760, 0.739837
28, 0.862000, 0.912214, 1.000000, 0.607955, 0.667745, 0.355140, 0.707965, 3.212963, 0.659679, 0.400763, 0.756184
29, 0.822000, 0.882219, 0.978723, 0.513966, 0.567323, 0.053191, 0.623003, 3.230174, 0.567901, 0.390394, 0.673993
30, 0.854000, 0.907595, 1.000000, 0.589888, 0.649443, 0.304762, 0.693448, 3.226708, 0.642595, 0.370886, 0.742049
31, 0.850000, 0.891293, 0.957895, 0.561728, 0.616251, 0.210526, 0.656003, 3.128364, 0.612382, 0.402469, 0.708171
32, 0.812000, 0.882500, 1.000000, 0.515464, 0.565619, 0.060000, 0.627957, 3.307190, 0.570776, 0.117500, 0.680272
33, 0.914000, 0.946250, 1.000000, 0.699301, 0.768568, 0.570000, 0.790016, 3.120448, 0.744048, 0.240000, 0.823045
34, 0.844000, 0.901015, 1.000000, 0.576087, 0.632048, 0.264151, 0.679735, 3.246835, 0.629454, 0.270305, 0.731034
35, 0.802000, 0.875940, 1.000000, 0.505000, 0.550409, 0.019802, 0.616197, 3.330000, 0.560488, 0.345865, 0.671096
36, 0.740000, 0.830592, 0.979592, 0.428571, 0.444900, -0.326531, 0.527800, 3.426337, 0.482897, 0.151741, 0.596273
