# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.970000, 0.966844, 0.959184, 0.940000, 0.928161, 0.897959, 0.928257, 2.944530, 0.943775, 0.011842, 0.949495
1, 0.956000, 0.964762, 0.986667, 0.880952, 0.898711, 0.853333, 0.901813, 3.033939, 0.900243, 0.012000, 0.930818
2, 0.930000, 0.949713, 1.000000, 0.812834, 0.844654, 0.769737, 0.855034, 3.111821, 0.844444, 0.006163, 0.896755
3, 0.958000, 0.966343, 0.986207, 0.882716, 0.901427, 0.855172, 0.904311, 3.028961, 0.901639, 0.014764, 0.931596
4, 0.936000, 0.951737, 0.993590, 0.833333, 0.858367, 0.794872, 0.866035, 3.086221, 0.861111, 0.009904, 0.906433
5, 0.956000, 0.964996, 0.986014, 0.875776, 0.896181, 0.846154, 0.899432, 3.031375, 0.895807, 0.016023, 0.927632
6, 0.906000, 0.930279, 0.993506, 0.768844, 0.796021, 0.694805, 0.811650, 3.140346, 0.805263, 0.009984, 0.866856
7, 0.936000, 0.950318, 0.986842, 0.833333, 0.856219, 0.789474, 0.863076, 3.068024, 0.860092, 0.013479, 0.903614
8, 0.876000, 0.912676, 1.000000, 0.700483, 0.732689, 0.572414, 0.760359, 3.211604, 0.745118, 0.038378, 0.823864
9, 0.888000, 0.918605, 1.000000, 0.735849, 0.762422, 0.641026, 0.784895, 3.194444, 0.776892, 0.020293, 0.847826
10, 0.906000, 0.932471, 1.000000, 0.763819, 0.795659, 0.690789, 0.812810, 3.156146, 0.801688, 0.018867, 0.866097
11, 0.922000, 0.944759, 1.000000, 0.790323, 0.825606, 0.734694, 0.838455, 3.124204, 0.824916, 0.026710, 0.882883
12, 0.884000, 0.918079, 1.000000, 0.715686, 0.748770, 0.602740, 0.773581, 3.195946, 0.758836, 0.010110, 0.834286
13, 0.922000, 0.944286, 1.000000, 0.793651, 0.827128, 0.740000, 0.839771, 3.125402, 0.827815, 0.018752, 0.884956
14, 0.864000, 0.903955, 1.000000, 0.682243, 0.710668, 0.534247, 0.742422, 3.237762, 0.728543, 0.012838, 0.811111
15, 0.920000, 0.941089, 0.993289, 0.791444, 0.821864, 0.731544, 0.833892, 3.111577, 0.824972, 0.020717, 0.880952
16, 0.886000, 0.917867, 1.000000, 0.728571, 0.756909, 0.627451, 0.780316, 3.196552, 0.770393, 0.016010, 0.842975
17, 0.856000, 0.894970, 0.993377, 0.678733, 0.698133, 0.523179, 0.730292, 3.242151, 0.724638, 0.044014, 0.806452
18, 0.878000, 0.911850, 1.000000, 0.716279, 0.742137, 0.603896, 0.768114, 3.214035, 0.759369, 0.014244, 0.834688
19, 0.916000, 0.939481, 1.000000, 0.784615, 0.816321, 0.725490, 0.830450, 3.137705, 0.819936, 0.014899, 0.879310
20, 0.900000, 0.927708, 0.993056, 0.744792, 0.778180, 0.652778, 0.796448, 3.145720, 0.783991, 0.025827, 0.851190
21, 0.904000, 0.932961, 1.000000, 0.747368, 0.785791, 0.661972, 0.804464, 3.154839, 0.787140, 0.012294, 0.855422
22, 0.870000, 0.905238, 0.993333, 0.699531, 0.723639, 0.566667, 0.751085, 3.210443, 0.743513, 0.016657, 0.820937
23, 0.908000, 0.932749, 1.000000, 0.774510, 0.802636, 0.708861, 0.818740, 3.155405, 0.811088, 0.019672, 0.872928
24, 0.896000, 0.925714, 1.000000, 0.742574, 0.774697, 0.653333, 0.795141, 3.174497, 0.782881, 0.012762, 0.852273
25, 0.910000, 0.934580, 0.993103, 0.765957, 0.799071, 0.689655, 0.814220, 3.127686, 0.802676, 0.013599, 0.864865
26, 0.902000, 0.926474, 0.993711, 0.766990, 0.790584, 0.691824, 0.807033, 3.151244, 0.803662, 0.027988, 0.865753
27, 0.864000, 0.904494, 1.000000, 0.679245, 0.709263, 0.527778, 0.741284, 3.236111, 0.725806, 0.026256, 0.808989
28, 0.866000, 0.904011, 1.000000, 0.692661, 0.717690, 0.556291, 0.748121, 3.237589, 0.738025, 0.025257, 0.818428
29, 0.878000, 0.913598, 1.000000, 0.706731, 0.737855, 0.585034, 0.764594, 3.208904, 0.750766, 0.022933, 0.828169
30, 0.892000, 0.918536, 0.986928, 0.743842, 0.767004, 0.647059, 0.785502, 3.150127, 0.782383, 0.015681, 0.848315
31, 0.842000, 0.886977, 0.993056, 0.647059, 0.667654, 0.451389, 0.705705, 3.266687, 0.695525, 0.018190, 0.783562
32, 0.908000, 0.933908, 1.000000, 0.767677, 0.799666, 0.697368, 0.816212, 3.152318, 0.805085, 0.023234, 0.868571
33, 0.894000, 0.924286, 1.000000, 0.738916, 0.770761, 0.646667, 0.791848, 3.178451, 0.779626, 0.010571, 0.849858
34, 0.944000, 0.954286, 0.980000, 0.854651, 0.872029, 0.813333, 0.876471, 3.036923, 0.877088, 0.017467, 0.913043
35, 0.894000, 0.923851, 1.000000, 0.741463, 0.771906, 0.651316, 0.792805, 3.179661, 0.781893, 0.020909, 0.851541
36, 0.908000, 0.934659, 1.000000, 0.762887, 0.797492, 0.689189, 0.814366, 3.150327, 0.800866, 0.017074, 0.865497
