# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.552000, 0.583475, 0.638889, 0.271654, 0.112070, -1.074074, 0.137422, 3.171498, 0.306940, 0.000000, 0.381215
1, 0.682000, 0.451812, 0.070707, 0.094595, -0.106503, -0.606061, -0.108152, 1.342013, 0.088608, 0.000000, 0.080925
2, 0.842000, 0.623750, 0.260000, 0.838710, 0.333895, 0.210000, 0.410523, 1.532658, 0.580357, 0.000000, 0.396947
3, 0.216000, 0.358934, 0.589474, 0.136919, -0.124563, -3.126316, -0.286852, 8.967409, 0.161756, 0.000000, 0.222222
4, 0.598000, 0.465883, 0.238095, 0.171233, -0.059679, -0.914286, -0.061124, 1.917796, 0.181422, 0.000000, 0.199203
5, 0.322000, 0.377729, 0.469388, 0.138138, -0.128255, -2.459184, -0.205826, 4.434428, 0.160839, 0.000000, 0.213457
6, 0.742000, 0.507742, 0.122449, 0.218182, 0.018564, -0.316327, 0.019645, 1.364675, 0.188679, 0.000000, 0.156863
7, 0.678000, 0.615000, 0.510000, 0.312883, 0.186047, -0.610000, 0.196268, 2.408889, 0.339096, 0.000000, 0.387833
8, 0.880000, 0.849115, 0.797980, 0.663866, 0.648868, 0.393939, 0.653359, 2.706763, 0.686957, 0.001914, 0.724771
9, 0.972000, 0.967500, 0.960000, 0.905660, 0.914425, 0.860000, 0.915041, 2.945641, 0.916031, 0.000300, 0.932039
10, 0.798000, 0.504902, 0.009804, 1.000000, 0.015518, 0.009804, 0.088428, 1.019608, 0.047170, 0.000000, 0.019417
11, 0.788000, 0.841151, 0.928571, 0.478947, 0.503559, -0.081633, 0.558015, 3.183876, 0.530303, 0.000000, 0.631944
12, 0.930000, 0.923565, 0.912621, 0.783333, 0.798341, 0.660194, 0.802198, 2.895324, 0.806175, 0.000000, 0.843049
13, 0.844000, 0.602041, 0.204082, 1.000000, 0.291939, 0.204082, 0.413423, 1.408163, 0.561798, 0.000000, 0.338983
14, 0.902000, 0.820990, 0.686869, 0.790698, 0.675376, 0.505051, 0.677895, 2.420735, 0.767494, 0.000000, 0.735135
15, 0.876000, 0.810000, 0.700000, 0.686275, 0.615385, 0.380000, 0.615432, 2.486957, 0.688976, 0.000000, 0.693069
16, 0.856000, 0.654656, 0.316832, 0.914286, 0.409158, 0.287129, 0.486726, 1.641239, 0.663900, 0.000000, 0.470588
17, 0.774000, 0.589045, 0.282828, 0.400000, 0.200170, -0.141414, 0.204525, 1.682648, 0.369393, 0.000000, 0.331361
18, 0.912000, 0.792992, 0.595960, 0.936508, 0.678954, 0.555556, 0.703663, 2.201995, 0.840456, 0.000000, 0.728395
19, 0.752000, 0.620943, 0.398058, 0.398058, 0.241887, -0.203883, 0.241887, 1.981191, 0.398058, 0.000000, 0.398058
20, 0.712000, 0.490309, 0.146067, 0.160494, -0.020090, -0.617978, -0.020122, 1.490386, 0.157385, 0.000000, 0.152941
21, 0.850000, 0.654227, 0.323529, 0.846154, 0.400422, 0.264706, 0.463500, 1.662365, 0.639535, 0.000000, 0.468085
22, 0.902000, 0.779212, 0.566038, 0.952381, 0.655628, 0.537736, 0.687787, 2.139748, 0.837989, 0.000000, 0.710059
23, 0.658000, 0.536688, 0.348315, 0.215278, 0.059075, -0.921348, 0.061981, 2.075824, 0.233083, 0.000000, 0.266094
24, 0.650000, 0.629204, 0.592593, 0.328205, 0.200037, -0.620370, 0.218019, 2.687101, 0.360360, 0.000000, 0.422442
25, 0.876000, 0.723193, 0.461538, 0.888889, 0.542557, 0.403846, 0.583729, 1.938462, 0.750000, 0.000000, 0.607595
26, 0.890000, 0.725454, 0.458333, 0.936170, 0.559831, 0.427083, 0.608577, 1.924148, 0.774648, 0.000000, 0.615385
27, 0.526000, 0.373750, 0.120000, 0.074534, -0.205493, -1.370000, -0.216162, 1.833625, 0.080645, 0.000000, 0.091954
28, 0.536000, 0.499303, 0.436893, 0.205479, -0.000984, -1.252427, -0.001136, 2.654055, 0.229826, 0.000000, 0.279503
29, 0.830000, 0.646250, 0.340000, 0.641509, 0.355083, 0.150000, 0.380071, 1.729869, 0.544872, 0.000000, 0.444444
30, 0.620000, 0.541173, 0.412371, 0.231214, 0.063467, -0.958763, 0.068452, 2.317335, 0.253485, 0.000000, 0.296296
31, 0.792000, 0.656548, 0.440860, 0.440860, 0.313096, -0.118280, 0.313096, 2.028199, 0.440860, 0.000000, 0.440860
32, 0.704000, 0.539654, 0.252336, 0.284211, 0.082683, -0.383178, 0.082912, 1.713904, 0.277207, 0.000000, 0.267327
33, 0.804000, 0.582022, 0.201923, 0.583333, 0.216150, 0.057692, 0.257582, 1.443216, 0.423387, 0.000000, 0.300000
34, 0.816000, 0.639754, 0.362637, 0.492537, 0.311439, -0.010989, 0.316588, 1.815941, 0.459610, 0.000000, 0.417722
35, 0.846000, 0.629840, 0.264706, 0.931034, 0.353853, 0.245098, 0.447684, 1.534462, 0.619266, 0.000000, 0.412214
36, 0.806000, 0.524510, 0.049020, 1.000000, 0.075838, 0.049020, 0.198529, 1.098039, 0.204918, 0.000000, 0.093458
