# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.966000, 0.966252, 0.966887, 0.924051, 0.920400, 0.887417, 0.920895, 2.969383, 0.932312, 0.001063, 0.944984
1, 0.964000, 0.963101, 0.960784, 0.924528, 0.916159, 0.882353, 0.916517, 2.957390, 0.931559, 0.000979, 0.942308
2, 0.958000, 0.960278, 0.965753, 0.898089, 0.900621, 0.856164, 0.901844, 2.978844, 0.910853, 0.002399, 0.930693
3, 0.972000, 0.970760, 0.967532, 0.943038, 0.934784, 0.909091, 0.934947, 2.961771, 0.947837, 0.001192, 0.955128
4, 0.964000, 0.960726, 0.952703, 0.927632, 0.914292, 0.878378, 0.914458, 2.937663, 0.932540, 0.001507, 0.940000
5, 0.974000, 0.970500, 0.961290, 0.955128, 0.939332, 0.916129, 0.939342, 2.943291, 0.956354, 0.000767, 0.958199
6, 0.964000, 0.962684, 0.959459, 0.922078, 0.914624, 0.878378, 0.914995, 2.954213, 0.929319, 0.001920, 0.940397
7, 0.956000, 0.952278, 0.943662, 0.905405, 0.893171, 0.845070, 0.893550, 2.928022, 0.912807, 0.001662, 0.924138
8, 0.950000, 0.943144, 0.926174, 0.907895, 0.881183, 0.832215, 0.881273, 2.893892, 0.911493, 0.003805, 0.916944
9, 0.944000, 0.948761, 0.961290, 0.871345, 0.872716, 0.819355, 0.875033, 2.990692, 0.887962, 0.002328, 0.914110
10, 0.962000, 0.954867, 0.935897, 0.941935, 0.911331, 0.878205, 0.911341, 2.898661, 0.940722, 0.001519, 0.938907
11, 0.952000, 0.957983, 0.971831, 0.873418, 0.885853, 0.830986, 0.888430, 3.002834, 0.891473, 0.000964, 0.920000
12, 0.956000, 0.951280, 0.939597, 0.915033, 0.895642, 0.852349, 0.895803, 2.917656, 0.919842, 0.001329, 0.927152
13, 0.932000, 0.934652, 0.941558, 0.852941, 0.844947, 0.779221, 0.847205, 2.960999, 0.869305, 0.003509, 0.895062
14, 0.974000, 0.975688, 0.979866, 0.935897, 0.938686, 0.912752, 0.939198, 2.989057, 0.944373, 0.000421, 0.957377
15, 0.964000, 0.954250, 0.931034, 0.944056, 0.912221, 0.875862, 0.912264, 2.885124, 0.941423, 0.003798, 0.937500
16, 0.948000, 0.944554, 0.935484, 0.900621, 0.879730, 0.832258, 0.880069, 2.919600, 0.907384, 0.005404, 0.917722
17, 0.966000, 0.966127, 0.966443, 0.923077, 0.919820, 0.885906, 0.920322, 2.968284, 0.931436, 0.001912, 0.944262
18, 0.974000, 0.969565, 0.958904, 0.952381, 0.937244, 0.910959, 0.937255, 2.937981, 0.953678, 0.001403, 0.955631
19, 0.976000, 0.973495, 0.967105, 0.954545, 0.943494, 0.921053, 0.943536, 2.954738, 0.957031, 0.000416, 0.960784
20, 0.946000, 0.948020, 0.953020, 0.876543, 0.874095, 0.818792, 0.875706, 2.966463, 0.890841, 0.002333, 0.913183
21, 0.952000, 0.944762, 0.926667, 0.914474, 0.886148, 0.840000, 0.886188, 2.891909, 0.916887, 0.003067, 0.920530
22, 0.948000, 0.953279, 0.966216, 0.871951, 0.879020, 0.824324, 0.881466, 2.995877, 0.889303, 0.003292, 0.916667
23, 0.950000, 0.949361, 0.947712, 0.895062, 0.884182, 0.836601, 0.884952, 2.946940, 0.905119, 0.002788, 0.920635
24, 0.958000, 0.946675, 0.918919, 0.937931, 0.898629, 0.858108, 0.898723, 2.864077, 0.934066, 0.002419, 0.928328
25, 0.956000, 0.959048, 0.966667, 0.895062, 0.897579, 0.853333, 0.898983, 2.984384, 0.908521, 0.002543, 0.929487
26, 0.960000, 0.961905, 0.966667, 0.906250, 0.906542, 0.866667, 0.907533, 2.978109, 0.917722, 0.002562, 0.935484
27, 0.962000, 0.949760, 0.919463, 0.951389, 0.908291, 0.872483, 0.908555, 2.859275, 0.944828, 0.001444, 0.935154
28, 0.960000, 0.963854, 0.973684, 0.902439, 0.907531, 0.868421, 0.908931, 2.995561, 0.915842, 0.001172, 0.936709
29, 0.966000, 0.968021, 0.972973, 0.917197, 0.919832, 0.885135, 0.920662, 2.984294, 0.927835, 0.000163, 0.944262
30, 0.964000, 0.962772, 0.959732, 0.922581, 0.914942, 0.879195, 0.915310, 2.954861, 0.929779, 0.001004, 0.940789
31, 0.960000, 0.958296, 0.953947, 0.917722, 0.906514, 0.868421, 0.906871, 2.946701, 0.924745, 0.001654, 0.935484
32, 0.964000, 0.970516, 0.986486, 0.901235, 0.915926, 0.878378, 0.917890, 3.020592, 0.917085, 0.000355, 0.941935
33, 0.962000, 0.963222, 0.966216, 0.910828, 0.910401, 0.871622, 0.911222, 2.973853, 0.921392, 0.001824, 0.937705
34, 0.962000, 0.959629, 0.953642, 0.923077, 0.910704, 0.874172, 0.910956, 2.942893, 0.929032, 0.003036, 0.938111
35, 0.972000, 0.974263, 0.979866, 0.929936, 0.934095, 0.906040, 0.934758, 2.992084, 0.939511, 0.001377, 0.954248
36, 0.946000, 0.942966, 0.935065, 0.894410, 0.874898, 0.824675, 0.875359, 2.921802, 0.902256, 0.002139, 0.914286
