# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.226000, 0.351629, 0.668874, 0.230594, -0.192795, -1.562914, -0.413378, 30.421082, 0.265370, 0.801894, 0.342954
1, 0.256000, 0.270309, 0.307190, 0.150160, -0.355468, -1.431373, -0.437513, 4.898330, 0.167260, 0.710007, 0.201717
2, 0.542000, 0.410940, 0.095890, 0.126126, -0.191616, -0.568493, -0.194875, 1.569213, 0.118644, 0.548545, 0.108949
3, 0.654000, 0.476147, 0.012987, 0.086957, -0.062445, -0.123377, -0.105137, 1.090589, 0.040650, 0.525373, 0.022599
4, 0.702000, 0.500537, 0.006757, 0.333333, 0.001501, -0.006757, 0.006354, 1.019228, 0.031250, 0.464834, 0.013245
5, 0.690000, 0.501777, 0.006452, 0.500000, 0.004879, 0.000000, 0.026034, 1.015810, 0.030675, 0.435362, 0.012739
6, 0.704000, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.373944, 0.000000
7, 0.718000, 0.505646, 0.014085, 0.666667, 0.016023, 0.007042, 0.065931, 1.030970, 0.064935, 0.416181, 0.027586
8, 0.708000, 0.513930, 0.033557, 0.714286, 0.038386, 0.020134, 0.108453, 1.072845, 0.141243, 0.414100, 0.064103
9, 0.696000, 0.522113, 0.064516, 0.588235, 0.058590, 0.019355, 0.112865, 1.149742, 0.224215, 0.425021, 0.116279
10, 0.646000, 0.506261, 0.134615, 0.333333, 0.014959, -0.134615, 0.017483, 1.408304, 0.257353, 0.439419, 0.191781
11, 0.658000, 0.544476, 0.281690, 0.366972, 0.095659, -0.204225, 0.097150, 1.802135, 0.346021, 0.423322, 0.318725
12, 0.606000, 0.582258, 0.523490, 0.382353, 0.148719, -0.322148, 0.153106, 2.606980, 0.404145, 0.346144, 0.441926
13, 0.638000, 0.596108, 0.487013, 0.423729, 0.184567, -0.175325, 0.185566, 2.392059, 0.435035, 0.287103, 0.453172
14, 0.766000, 0.682699, 0.476510, 0.645455, 0.395161, 0.214765, 0.403446, 2.078020, 0.602716, 0.146217, 0.548263
15, 0.786000, 0.667751, 0.386207, 0.756757, 0.392322, 0.262069, 0.428720, 1.825826, 0.634921, 0.121748, 0.511416
16, 0.782000, 0.667929, 0.367742, 0.838235, 0.397257, 0.296774, 0.453142, 1.768418, 0.667447, 0.107863, 0.511211
17, 0.814000, 0.709163, 0.449664, 0.858974, 0.484799, 0.375839, 0.527300, 1.931682, 0.726681, 0.070556, 0.590308
18, 0.830000, 0.729026, 0.486301, 0.876543, 0.526979, 0.417808, 0.565255, 2.001673, 0.755319, 0.076310, 0.625551
19, 0.830000, 0.751891, 0.552632, 0.831683, 0.556349, 0.440789, 0.577173, 2.156623, 0.755396, 0.076414, 0.664032
20, 0.866000, 0.796411, 0.624161, 0.894231, 0.649244, 0.550336, 0.668047, 2.280675, 0.823009, 0.044838, 0.735178
21, 0.862000, 0.817619, 0.706667, 0.809160, 0.659091, 0.540000, 0.662014, 2.490256, 0.786350, 0.061505, 0.754448
22, 0.876000, 0.837531, 0.743243, 0.820896, 0.694087, 0.581081, 0.695749, 2.559657, 0.804094, 0.059851, 0.780142
23, 0.884000, 0.843344, 0.738562, 0.862595, 0.715446, 0.620915, 0.719651, 2.531835, 0.834564, 0.050574, 0.795775
24, 0.882000, 0.820255, 0.668919, 0.908257, 0.693462, 0.601351, 0.708152, 2.367078, 0.847603, 0.043209, 0.770428
25, 0.876000, 0.829524, 0.713333, 0.849206, 0.690619, 0.586667, 0.695625, 2.484068, 0.818043, 0.057429, 0.775362
26, 0.906000, 0.879524, 0.813333, 0.865248, 0.772287, 0.686667, 0.773022, 2.684068, 0.854342, 0.038057, 0.838488
27, 0.888000, 0.839117, 0.718121, 0.884298, 0.717006, 0.624161, 0.724293, 2.477785, 0.845182, 0.043863, 0.792593
28, 0.904000, 0.868043, 0.776316, 0.893939, 0.764410, 0.684211, 0.768120, 2.594548, 0.867647, 0.037545, 0.830986
29, 0.890000, 0.859221, 0.783784, 0.834532, 0.731330, 0.628378, 0.732038, 2.637476, 0.823864, 0.041942, 0.808362
30, 0.902000, 0.856814, 0.744966, 0.909836, 0.752885, 0.671141, 0.759963, 2.522286, 0.871272, 0.036291, 0.819188
31, 0.882000, 0.839270, 0.730263, 0.860465, 0.708740, 0.611842, 0.713353, 2.515072, 0.830838, 0.051441, 0.790036
32, 0.886000, 0.848549, 0.756757, 0.842105, 0.718190, 0.614865, 0.720173, 2.576958, 0.823529, 0.046030, 0.797153
33, 0.896000, 0.857609, 0.763514, 0.869231, 0.741345, 0.648649, 0.744334, 2.577773, 0.845808, 0.039043, 0.812950
34, 0.894000, 0.850804, 0.741722, 0.888889, 0.736182, 0.649007, 0.741949, 2.525235, 0.854962, 0.040551, 0.808664
35, 0.924000, 0.887933, 0.798658, 0.937008, 0.810292, 0.744966, 0.815224, 2.620639, 0.905632, 0.025010, 0.862319
36, 0.892000, 0.851700, 0.746753, 0.884615, 0.735190, 0.649351, 0.740336, 2.538824, 0.853116, 0.043784, 0.809859
