# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.894000, 0.851250, 0.780000, 0.715596, 0.679565, 0.470000, 0.680573, 2.644011, 0.727612, 0.014800, 0.746411
1, 0.786000, 0.496179, 0.009901, 0.125000, -0.011648, -0.059406, -0.024455, 1.037659, 0.037594, 0.000000, 0.018349
2, 0.980000, 0.983792, 0.990196, 0.918182, 0.940163, 0.901961, 0.941242, 3.003528, 0.931734, 0.000160, 0.952830
3, 0.844000, 0.898558, 0.990099, 0.564972, 0.622261, 0.227723, 0.669239, 3.219328, 0.618047, 0.000000, 0.719424
4, 0.240000, 0.285000, 0.360000, 0.102273, -0.221080, -2.800000, -0.376787, 5.481905, 0.119363, 0.005075, 0.159292
5, 0.806000, 0.512819, 0.030612, 0.600000, 0.039984, 0.010204, 0.102284, 1.066224, 0.127119, 0.000051, 0.058252
6, 0.966000, 0.928260, 0.864078, 0.967391, 0.891786, 0.834951, 0.893980, 2.735770, 0.944798, 0.001211, 0.912821
7, 0.902000, 0.811732, 0.663265, 0.802469, 0.667228, 0.500000, 0.671720, 2.367981, 0.770142, 0.000000, 0.726257
8, 0.814000, 0.836417, 0.872340, 0.503067, 0.524812, 0.010638, 0.560823, 2.993912, 0.549598, 0.002070, 0.638132
9, 0.836000, 0.853237, 0.882353, 0.562500, 0.583164, 0.196078, 0.610293, 2.978121, 0.606469, 0.000000, 0.687023
10, 0.922000, 0.885902, 0.826531, 0.786408, 0.757197, 0.602041, 0.757564, 2.710956, 0.794118, 0.000482, 0.805970
11, 0.904000, 0.909721, 0.919192, 0.694656, 0.730525, 0.515152, 0.742607, 2.949187, 0.730337, 0.000139, 0.791304
12, 0.944000, 0.942728, 0.940594, 0.811966, 0.836000, 0.722772, 0.839696, 2.939544, 0.834798, 0.000409, 0.871560
13, 0.844000, 0.877031, 0.935185, 0.587209, 0.620800, 0.277778, 0.653223, 3.091554, 0.634422, 0.006389, 0.721429
14, 0.826000, 0.830903, 0.838710, 0.520000, 0.535256, 0.064516, 0.561939, 2.892345, 0.562771, 0.019828, 0.641975
15, 0.782000, 0.847553, 0.962963, 0.497608, 0.519214, -0.009259, 0.579944, 3.291780, 0.550847, 0.017255, 0.656151
16, 0.824000, 0.752646, 0.638298, 0.526316, 0.467106, 0.063830, 0.470570, 2.430005, 0.545455, 0.004612, 0.576923
17, 0.908000, 0.786370, 0.587629, 0.904762, 0.660657, 0.525773, 0.682473, 2.190371, 0.816619, 0.004848, 0.712500
18, 0.792000, 0.756480, 0.695238, 0.503448, 0.450026, 0.009524, 0.460445, 2.613386, 0.532847, 0.001905, 0.584000
19, 0.740000, 0.833395, 0.990099, 0.436681, 0.452595, -0.287129, 0.537322, 3.457976, 0.491642, 0.001923, 0.606061
20, 0.660000, 0.774009, 0.957895, 0.354086, 0.331603, -0.789474, 0.430145, 3.610350, 0.405165, 0.001442, 0.517045
21, 0.858000, 0.911471, 1.000000, 0.582353, 0.647957, 0.282828, 0.692274, 3.215152, 0.635430, 0.001675, 0.736059
22, 0.922000, 0.805000, 0.610000, 1.000000, 0.714495, 0.610000, 0.745526, 2.220000, 0.886628, 0.000125, 0.757764
23, 0.778000, 0.712810, 0.601942, 0.469697, 0.385437, -0.077670, 0.390503, 2.417951, 0.491284, 0.001969, 0.527660
24, 0.880000, 0.832775, 0.755102, 0.672727, 0.636099, 0.387755, 0.637790, 2.608565, 0.687732, 0.000000, 0.711538
25, 0.694000, 0.708411, 0.731959, 0.358586, 0.298731, -0.577320, 0.337018, 2.924062, 0.399325, 0.000755, 0.481356
26, 0.818000, 0.743152, 0.613208, 0.565217, 0.471667, 0.141509, 0.472313, 2.371764, 0.574205, 0.000204, 0.588235
27, 0.952000, 0.879675, 0.766667, 0.958333, 0.823633, 0.733333, 0.830935, 2.540704, 0.912698, 0.001355, 0.851852
28, 0.860000, 0.886801, 0.932692, 0.606250, 0.645462, 0.326923, 0.673104, 3.054574, 0.651882, 0.002076, 0.734848
29, 0.966000, 0.939540, 0.894231, 0.939394, 0.894942, 0.836538, 0.895370, 2.803846, 0.930000, 0.001736, 0.916256
30, 0.782000, 0.784011, 0.787234, 0.453988, 0.443059, -0.159574, 0.473460, 2.855225, 0.495979, 0.001336, 0.575875
31, 0.930000, 0.897867, 0.845361, 0.803922, 0.780460, 0.639175, 0.780844, 2.742941, 0.811881, 0.001586, 0.824121
32, 0.794000, 0.832693, 0.904348, 0.530612, 0.533599, 0.104348, 0.573573, 3.122689, 0.578420, 0.023964, 0.668810
33, 0.642000, 0.762898, 0.957895, 0.342105, 0.311327, -0.884211, 0.413388, 3.676659, 0.392580, 0.000000, 0.504155
34, 0.892000, 0.929089, 0.989691, 0.644295, 0.713053, 0.443299, 0.741940, 3.130810, 0.692641, 0.000345, 0.780488
35, 0.980000, 0.946809, 0.893617, 1.000000, 0.931701, 0.893617, 0.933882, 2.787234, 0.976744, 0.000000, 0.943820
36, 0.936000, 0.868596, 0.752381, 0.929412, 0.792612, 0.695238, 0.799355, 2.520186, 0.887640, 0.003665, 0.831579
