# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.806000, 0.516677, 0.040816, 0.571429, 0.051400, 0.010204, 0.112693, 1.089151, 0.158730, 0.000114, 0.076190
1, 0.856000, 0.713677, 0.479592, 0.691176, 0.483293, 0.265306, 0.494899, 2.014302, 0.635135, 0.002691, 0.566265
2, 0.720000, 0.780000, 0.880000, 0.407407, 0.390244, -0.400000, 0.452201, 3.230588, 0.456432, 0.036925, 0.556962
3, 0.662000, 0.443750, 0.080000, 0.094118, -0.119205, -0.690000, -0.119798, 1.398390, 0.090909, 0.011825, 0.086486
4, 0.512000, 0.463790, 0.382353, 0.177273, -0.050637, -1.392157, -0.058792, 2.598807, 0.198574, 0.021468, 0.242236
5, 0.792000, 0.529806, 0.104167, 0.357143, 0.081661, -0.083333, 0.102120, 1.254965, 0.240385, 0.004280, 0.161290
6, 0.518000, 0.653750, 0.880000, 0.277603, 0.169538, -1.410000, 0.255341, 4.099181, 0.321637, 0.061287, 0.422062
7, 0.420000, 0.349248, 0.226415, 0.103448, -0.210189, -1.735849, -0.247105, 2.571110, 0.116054, 0.096854, 0.142012
8, 0.214000, 0.484186, 0.928571, 0.190776, -0.012845, -3.010204, -0.059933, 26.982143, 0.226820, 0.331836, 0.316522
9, 0.800000, 0.497512, 0.000000, 0.000000, -0.007902, -0.020408, -0.031290, 3.005000, 0.000000, 0.079361, 0.000000
10, 0.808000, 0.538750, 0.090000, 0.642857, 0.114391, 0.040000, 0.187910, 1.192658, 0.288462, 0.012512, 0.157895
11, 0.830000, 0.747389, 0.607843, 0.579439, 0.485920, 0.166667, 0.486143, 2.343165, 0.584906, 0.083580, 0.593301
12, 0.806000, 0.502733, 0.010417, 0.333333, 0.008667, -0.010417, 0.027879, 1.025808, 0.046296, 0.010004, 0.020202
13, 0.430000, 0.341802, 0.188679, 0.091324, -0.227686, -1.688679, -0.260650, 2.397871, 0.101833, 0.019562, 0.123077
14, 0.384000, 0.589908, 0.928571, 0.232143, 0.084249, -2.142857, 0.173459, 5.837341, 0.273109, 0.063027, 0.371429
15, 0.900000, 0.841354, 0.744898, 0.744898, 0.682709, 0.489796, 0.682709, 2.556109, 0.744898, 0.020332, 0.744898
16, 0.676000, 0.438925, 0.051546, 0.066667, -0.133660, -0.670103, -0.135273, 1.313303, 0.062972, 0.043002, 0.058140
17, 0.930000, 0.862451, 0.747573, 0.895349, 0.772088, 0.660194, 0.776863, 2.518342, 0.861298, 0.052139, 0.814815
18, 0.646000, 0.544497, 0.377551, 0.241830, 0.073415, -0.806122, 0.076661, 2.160696, 0.260563, 0.025536, 0.294821
19, 0.886000, 0.706186, 0.412371, 1.000000, 0.530787, 0.412371, 0.601060, 1.824742, 0.778210, 0.024456, 0.583942
20, 0.812000, 0.743056, 0.625000, 0.541667, 0.460018, 0.096154, 0.461974, 2.411290, 0.556507, 0.032731, 0.580357
21, 0.760000, 0.747709, 0.728261, 0.413580, 0.382665, -0.304348, 0.410185, 2.760036, 0.452703, 0.213448, 0.527559
22, 0.596000, 0.676963, 0.813725, 0.312030, 0.221496, -0.980392, 0.285829, 3.478614, 0.355918, 0.047024, 0.451087
23, 0.726000, 0.620086, 0.441176, 0.360000, 0.221591, -0.343137, 0.223508, 2.133925, 0.373754, 0.016775, 0.396476
24, 0.706000, 0.618007, 0.474227, 0.323944, 0.200670, -0.515464, 0.206961, 2.261157, 0.345865, 0.008646, 0.384937
25, 0.840000, 0.644300, 0.313725, 0.761905, 0.369403, 0.215686, 0.419257, 1.653224, 0.592593, 0.020396, 0.444444
26, 0.604000, 0.644485, 0.714286, 0.308642, 0.194926, -0.885714, 0.235491, 3.168660, 0.348189, 0.114768, 0.431034
27, 0.684000, 0.721303, 0.784314, 0.370370, 0.312661, -0.549020, 0.360058, 3.087711, 0.414079, 0.179205, 0.503145
28, 0.884000, 0.686450, 0.377778, 0.944444, 0.486907, 0.355556, 0.554236, 1.760458, 0.726496, 0.003415, 0.539683
29, 0.626000, 0.765617, 0.989362, 0.333333, 0.302489, -0.989362, 0.417940, 3.824178, 0.384298, 0.092744, 0.498660
30, 0.324000, 0.439394, 0.645455, 0.191892, -0.065574, -2.072727, -0.114473, 5.576623, 0.223270, 0.151282, 0.295833
31, 0.904000, 0.805259, 0.642857, 0.828947, 0.667147, 0.510204, 0.675049, 2.319133, 0.783582, 0.013809, 0.724138
32, 0.548000, 0.693796, 0.941748, 0.305994, 0.219063, -1.194175, 0.325411, 4.126433, 0.353756, 0.048397, 0.461905
33, 0.694000, 0.685000, 0.670000, 0.358289, 0.278982, -0.530000, 0.305871, 2.768571, 0.395047, 0.158850, 0.466899
34, 0.516000, 0.534699, 0.565657, 0.219608, 0.043554, -1.444444, 0.055320, 3.116462, 0.250223, 0.082823, 0.316384
35, 0.528000, 0.515413, 0.494845, 0.204255, 0.020015, -1.432990, 0.024423, 2.855431, 0.231437, 0.041391, 0.289157
36, 0.778000, 0.629575, 0.383838, 0.431818, 0.270466, -0.121212, 0.271176, 1.910127, 0.421286, 0.127938, 0.406417
