# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.958000, 0.976404, 1.000000, 0.723684, 0.816241, 0.618182, 0.830381, 3.049528, 0.766017, 0.003759, 0.839695
1, 0.948000, 0.912756, 0.869565, 0.666667, 0.726201, 0.434783, 0.734224, 2.785213, 0.699301, 0.026120, 0.754717
2, 0.930000, 0.925556, 0.920000, 0.597403, 0.686380, 0.300000, 0.707395, 2.913986, 0.642458, 0.017533, 0.724409
3, 0.948000, 0.945484, 0.942308, 0.680556, 0.761520, 0.500000, 0.774667, 2.938733, 0.720588, 0.020647, 0.790323
4, 0.946000, 0.960971, 0.979592, 0.648649, 0.751143, 0.448980, 0.771915, 3.020360, 0.695652, 0.014616, 0.780488
5, 0.946000, 0.941595, 0.936170, 0.647059, 0.735853, 0.425532, 0.751893, 2.928284, 0.689655, 0.012094, 0.765217
6, 0.946000, 0.935172, 0.921569, 0.671429, 0.747001, 0.470588, 0.759129, 2.897128, 0.709970, 0.011463, 0.776860
7, 0.916000, 0.894812, 0.867925, 0.567901, 0.640497, 0.207547, 0.659725, 2.820801, 0.610080, 0.015681, 0.686567
8, 0.944000, 0.968889, 1.000000, 0.641026, 0.750890, 0.440000, 0.775332, 3.066351, 0.690608, 0.006467, 0.781250
9, 0.960000, 0.940634, 0.916667, 0.733333, 0.792703, 0.583333, 0.798907, 2.870031, 0.763889, 0.014127, 0.814815
10, 0.944000, 0.960472, 0.981481, 0.662500, 0.760110, 0.481481, 0.779700, 3.027402, 0.708556, 0.006457, 0.791045
11, 0.958000, 0.956439, 0.954545, 0.688525, 0.777221, 0.522727, 0.790178, 2.952569, 0.729167, 0.012286, 0.800000
12, 0.942000, 0.959016, 0.980392, 0.641026, 0.743563, 0.431373, 0.765706, 3.027293, 0.688705, 0.008581, 0.775194
13, 0.918000, 0.918889, 0.920000, 0.554217, 0.647766, 0.180000, 0.675481, 2.929588, 0.602094, 0.015467, 0.691729
14, 0.932000, 0.944115, 0.959184, 0.594937, 0.697821, 0.306122, 0.724031, 2.994740, 0.643836, 0.011833, 0.734375
15, 0.928000, 0.933333, 0.940000, 0.587500, 0.684211, 0.280000, 0.709208, 2.959137, 0.635135, 0.019933, 0.723077
16, 0.930000, 0.952535, 0.981132, 0.604651, 0.710188, 0.339623, 0.738285, 3.044589, 0.654912, 0.012790, 0.748201
17, 0.940000, 0.910951, 0.875000, 0.636364, 0.703932, 0.375000, 0.715309, 2.806075, 0.673077, 0.016754, 0.736842
18, 0.948000, 0.961928, 0.979167, 0.652778, 0.755124, 0.458333, 0.775187, 3.016881, 0.699405, 0.010025, 0.783333
19, 0.968000, 0.938731, 0.901961, 0.807018, 0.833977, 0.686275, 0.835598, 2.829036, 0.824373, 0.011791, 0.851852
20, 0.964000, 0.961063, 0.957447, 0.737705, 0.813533, 0.617021, 0.822226, 2.951507, 0.773196, 0.007985, 0.833333
21, 0.952000, 0.949566, 0.946429, 0.716216, 0.788405, 0.571429, 0.798524, 2.942503, 0.752841, 0.015243, 0.815385
22, 0.934000, 0.933014, 0.931818, 0.577465, 0.678061, 0.250000, 0.702883, 2.934059, 0.625000, 0.024646, 0.713043
23, 0.948000, 0.927595, 0.901961, 0.686567, 0.750796, 0.490196, 0.759783, 2.852987, 0.721003, 0.008537, 0.779661
24, 0.952000, 0.964141, 0.979167, 0.671429, 0.770467, 0.500000, 0.788109, 3.011946, 0.716463, 0.002374, 0.796610
25, 0.938000, 0.930717, 0.921569, 0.635135, 0.717936, 0.392157, 0.734193, 2.907118, 0.677233, 0.015503, 0.752000
26, 0.944000, 0.931785, 0.916667, 0.647059, 0.728007, 0.416667, 0.742148, 2.889408, 0.687500, 0.023414, 0.758621
27, 0.908000, 0.931111, 0.960000, 0.521739, 0.627832, 0.080000, 0.667554, 3.028374, 0.574163, 0.022200, 0.676056
28, 0.934000, 0.946171, 0.961538, 0.617284, 0.715890, 0.365385, 0.739303, 2.997417, 0.664894, 0.010538, 0.751880
29, 0.952000, 0.945520, 0.937500, 0.681818, 0.763145, 0.500000, 0.775479, 2.923724, 0.721154, 0.016316, 0.789474
30, 0.956000, 0.921037, 0.877551, 0.728814, 0.771869, 0.551020, 0.776053, 2.791884, 0.754386, 0.023802, 0.796296
31, 0.948000, 0.952233, 0.957447, 0.652174, 0.747641, 0.446809, 0.765292, 2.970838, 0.696594, 0.012094, 0.775862
32, 0.944000, 0.907987, 0.862745, 0.676923, 0.727467, 0.450980, 0.734317, 2.774556, 0.707395, 0.019499, 0.758621
33, 0.940000, 0.928749, 0.914894, 0.623188, 0.708817, 0.361702, 0.725551, 2.890677, 0.665635, 0.008689, 0.741379
34, 0.948000, 0.921025, 0.886792, 0.701493, 0.754244, 0.509434, 0.760936, 2.820423, 0.732087, 0.010299, 0.783333
35, 0.934000, 0.921510, 0.905660, 0.631579, 0.707675, 0.377358, 0.722837, 2.878147, 0.672269, 0.025284, 0.744186
36, 0.938000, 0.932063, 0.924528, 0.644737, 0.725392, 0.415094, 0.740933, 2.913342, 0.686275, 0.014246, 0.759690
