# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.514000, 0.687368, 0.880000, 0.083969, 0.068252, -8.720000, 0.163533, 3.781277, 0.102516, 0.000000, 0.153310
1, 0.944000, 0.970588, 1.000000, 0.461538, 0.605678, -0.166667, 0.659082, 3.062500, 0.517241, 0.000000, 0.631579
2, 0.878000, 0.481256, 0.038462, 0.027027, -0.031242, -1.346154, -0.031796, 1.159115, 0.028736, 0.000852, 0.031746
3, 0.190000, 0.099790, 0.000000, 0.000000, -0.099277, -15.875000, -0.401783, 7.010526, 0.000000, 0.003939, 0.000000
4, 0.104000, 0.323489, 0.565217, 0.028825, -0.035819, -18.478261, -0.248736, 13.361204, 0.035577, 0.010573, 0.054852
5, 0.322000, 0.224359, 0.115385, 0.009404, -0.087152, -12.038462, -0.254692, 3.230769, 0.011521, 0.002556, 0.017391
6, 0.928000, 0.564211, 0.160000, 0.210526, 0.144893, -0.440000, 0.146387, 1.352609, 0.198020, 0.000042, 0.181818
7, 0.408000, 0.596884, 0.807692, 0.067308, 0.031261, -10.384615, 0.088818, 4.205549, 0.082418, 0.004382, 0.124260
8, 0.198000, 0.393446, 0.608696, 0.034483, -0.023879, -16.434783, -0.114260, 6.829156, 0.042502, 0.000000, 0.065268
9, 0.850000, 0.575544, 0.269231, 0.111111, 0.090336, -1.884615, 0.101086, 1.672433, 0.125899, 0.000568, 0.157303
10, 0.704000, 0.666492, 0.625000, 0.097403, 0.093226, -5.166667, 0.154182, 2.662463, 0.117188, 0.000613, 0.168539
11, 0.950000, 0.538515, 0.083333, 0.400000, 0.123422, -0.041667, 0.165495, 1.173009, 0.227273, 0.001050, 0.137931
12, 0.054000, 0.503151, 1.000000, 0.048290, 0.000609, -18.708333, 0.017446, 160.666667, 0.059642, 0.001225, 0.092131
13, 0.254000, 0.323158, 0.400000, 0.027174, -0.047165, -13.920000, -0.174873, 4.859829, 0.033400, 0.001347, 0.050891
14, 0.088000, 0.311579, 0.560000, 0.030501, -0.040858, -17.240000, -0.299349, 16.953333, 0.037614, 0.004589, 0.057851
15, 0.626000, 0.803571, 1.000000, 0.113744, 0.129196, -6.791667, 0.262791, 3.647059, 0.138249, 0.001357, 0.204255
16, 0.546000, 0.306548, 0.041667, 0.004878, -0.084464, -8.458333, -0.168161, 1.833333, 0.005924, 0.005383, 0.008734
17, 0.954000, 0.557692, 0.115385, 1.000000, 0.198271, 0.115385, 0.331730, 1.230769, 0.394737, 0.001461, 0.206897
18, 0.316000, 0.165966, 0.000000, 0.000000, -0.098012, -13.250000, -0.296811, 5.012658, 0.000000, 0.006828, 0.000000
19, 0.160000, 0.482105, 0.840000, 0.048055, -0.004064, -15.800000, -0.023505, 9.730847, 0.059222, 0.000968, 0.090909
20, 0.908000, 0.724182, 0.521739, 0.255319, 0.299592, -1.000000, 0.321852, 2.122664, 0.284360, 0.000137, 0.342857
21, 0.958000, 0.832441, 0.692308, 0.580645, 0.609491, 0.192308, 0.612143, 2.412815, 0.600000, 0.000000, 0.631579
22, 0.252000, 0.153480, 0.045455, 0.002825, -0.084536, -16.000000, -0.312612, 3.914909, 0.003477, 0.001617, 0.005319
23, 0.824000, 0.487902, 0.111111, 0.044776, -0.014246, -2.259259, -0.016053, 1.378701, 0.050847, 0.002584, 0.063830
24, 0.182000, 0.152632, 0.120000, 0.007692, -0.087766, -15.360000, -0.365518, 5.637727, 0.009464, 0.020421, 0.014458
25, 0.784000, 0.886316, 1.000000, 0.187970, 0.253628, -3.320000, 0.381093, 3.294278, 0.224417, 0.000000, 0.316456
26, 0.986000, 0.913515, 0.833333, 0.869565, 0.843722, 0.708333, 0.843932, 2.673009, 0.862069, 0.000000, 0.851064
27, 0.574000, 0.684437, 0.807692, 0.091703, 0.078656, -7.192308, 0.164381, 3.397340, 0.111465, 0.000284, 0.164706
28, 0.966000, 0.618004, 0.238095, 0.833333, 0.358394, 0.190476, 0.434775, 1.478283, 0.555556, 0.000944, 0.370370
29, 0.138000, 0.299937, 0.481481, 0.030233, -0.049786, -14.962963, -0.260630, 9.409392, 0.037207, 0.001175, 0.056893
30, 0.928000, 0.843487, 0.750000, 0.375000, 0.465812, -0.500000, 0.498494, 2.567265, 0.416667, 0.000000, 0.500000
31, 0.558000, 0.688725, 0.833333, 0.084388, 0.072395, -8.208333, 0.161591, 3.504505, 0.102881, 0.019301, 0.153257
32, 0.358000, 0.624211, 0.920000, 0.067251, 0.035457, -11.840000, 0.116456, 4.884872, 0.082556, 0.000211, 0.125341
33, 0.924000, 0.713684, 0.480000, 0.324324, 0.348199, -0.520000, 0.355818, 2.015556, 0.346821, 0.000000, 0.387097
34, 0.944000, 0.843233, 0.730769, 0.475000, 0.547219, -0.076923, 0.561805, 2.507896, 0.510753, 0.000162, 0.575758
35, 0.948000, 0.972689, 1.000000, 0.480000, 0.624277, -0.083333, 0.673633, 3.057778, 0.535714, 0.004552, 0.648649
36, 0.114000, 0.495098, 0.916667, 0.047516, -0.001012, -17.458333, -0.008006, 15.433333, 0.058635, 0.000000, 0.090349
