# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.984000, 0.974009, 0.957895, 0.957895, 0.948018, 0.915789, 0.948018, 2.925765, 0.957895, 0.001001, 0.957895
1, 0.982000, 0.981402, 0.980392, 0.934579, 0.945568, 0.911765, 0.946001, 2.978687, 0.943396, 0.000788, 0.956938
2, 0.970000, 0.945699, 0.906250, 0.935484, 0.902145, 0.843750, 0.902318, 2.827575, 0.929487, 0.002411, 0.920635
3, 0.970000, 0.942556, 0.895238, 0.959184, 0.907316, 0.857143, 0.908166, 2.800706, 0.945674, 0.000856, 0.926108
4, 0.984000, 0.974617, 0.959184, 0.959184, 0.949233, 0.918367, 0.949233, 2.928418, 0.959184, 0.000279, 0.959184
5, 0.992000, 0.991123, 0.989691, 0.969697, 0.974617, 0.958763, 0.974696, 2.986881, 0.973631, 0.000601, 0.979592
6, 0.986000, 0.977655, 0.962963, 0.971963, 0.958525, 0.935185, 0.958542, 2.933638, 0.970149, 0.000886, 0.967442
7, 0.980000, 0.951073, 0.906977, 0.975000, 0.927787, 0.883721, 0.928659, 2.818808, 0.960591, 0.001966, 0.939759
8, 0.976000, 0.952384, 0.909910, 0.980583, 0.928685, 0.891892, 0.929737, 2.824988, 0.965583, 0.001424, 0.943925
9, 0.976000, 0.965542, 0.948454, 0.929293, 0.923852, 0.876289, 0.923926, 2.914584, 0.933063, 0.001113, 0.938776
10, 0.984000, 0.982158, 0.979167, 0.940000, 0.949239, 0.916667, 0.949544, 2.973409, 0.947581, 0.000645, 0.959184
11, 0.980000, 0.976621, 0.970874, 0.934579, 0.939729, 0.902913, 0.940002, 2.959696, 0.941620, 0.000526, 0.952381
12, 0.986000, 0.976250, 0.960000, 0.969697, 0.956085, 0.930000, 0.956104, 2.927557, 0.967742, 0.000712, 0.964824
13, 0.984000, 0.979140, 0.970874, 0.952381, 0.951439, 0.922330, 0.951509, 2.954503, 0.956023, 0.001480, 0.961538
14, 0.986000, 0.959770, 0.919540, 1.000000, 0.949698, 0.919540, 0.950902, 2.839080, 0.982801, 0.001308, 0.958084
15, 0.976000, 0.957528, 0.925234, 0.961165, 0.927674, 0.887850, 0.927944, 2.860750, 0.953757, 0.001272, 0.942857
16, 0.992000, 0.991123, 0.989691, 0.969697, 0.974617, 0.958763, 0.974696, 2.986881, 0.973631, 0.000550, 0.979592
17, 0.984000, 0.971250, 0.950000, 0.969388, 0.949622, 0.920000, 0.949697, 2.907557, 0.965447, 0.000100, 0.959596
18, 0.980000, 0.967120, 0.944444, 0.962264, 0.940550, 0.907407, 0.940616, 2.899198, 0.958647, 0.000850, 0.953271
19, 0.988000, 0.979127, 0.965517, 0.965517, 0.958253, 0.931034, 0.958253, 2.938352, 0.965517, 0.000487, 0.965517
20, 0.980000, 0.970070, 0.952830, 0.952830, 0.940140, 0.905660, 0.940140, 2.918514, 0.952830, 0.001461, 0.952830
21, 0.978000, 0.961905, 0.933962, 0.961165, 0.933466, 0.896226, 0.933619, 2.878181, 0.955598, 0.000754, 0.947368
22, 0.970000, 0.956031, 0.934066, 0.904255, 0.900520, 0.835165, 0.900698, 2.890632, 0.910064, 0.000833, 0.918919
23, 0.988000, 0.971429, 0.942857, 1.000000, 0.963059, 0.942857, 0.963717, 2.885714, 0.988024, 0.001772, 0.970588
24, 0.984000, 0.978614, 0.969697, 0.950495, 0.950001, 0.919192, 0.950075, 2.952020, 0.954274, 0.000554, 0.960000
25, 0.974000, 0.969406, 0.961538, 0.917431, 0.922460, 0.875000, 0.922871, 2.946333, 0.925926, 0.000741, 0.938967
26, 0.972000, 0.954145, 0.925532, 0.925532, 0.908291, 0.851064, 0.908291, 2.868608, 0.925532, 0.002607, 0.925532
27, 0.988000, 0.977500, 0.960000, 0.979592, 0.962217, 0.940000, 0.962293, 2.925025, 0.975610, 0.001200, 0.969697
28, 0.972000, 0.963526, 0.949495, 0.912621, 0.913158, 0.858586, 0.913439, 2.921949, 0.919765, 0.000428, 0.930693
29, 0.990000, 0.981900, 0.968750, 0.978947, 0.967642, 0.947917, 0.967662, 2.942475, 0.976891, 0.000387, 0.973822
30, 0.974000, 0.951099, 0.909910, 0.971154, 0.922997, 0.882883, 0.923791, 2.827592, 0.958254, 0.000753, 0.939535
31, 0.984000, 0.975185, 0.960396, 0.960396, 0.950371, 0.920792, 0.950371, 2.930919, 0.960396, 0.000670, 0.960396
32, 0.980000, 0.968023, 0.948454, 0.948454, 0.936047, 0.896907, 0.936047, 2.909470, 0.948454, 0.001560, 0.948454
33, 0.980000, 0.954984, 0.914894, 0.977273, 0.932846, 0.893617, 0.933604, 2.834738, 0.964126, 0.001441, 0.945055
34, 0.984000, 0.978614, 0.969697, 0.950495, 0.950001, 0.919192, 0.950075, 2.952020, 0.954274, 0.000806, 0.960000
35, 0.982000, 0.984920, 0.989691, 0.923077, 0.943977, 0.907216, 0.944874, 2.999635, 0.935673, 0.000550, 0.955224
36, 0.978000, 0.961603, 0.933333, 0.960784, 0.932992, 0.895238, 0.933148, 2.876897, 0.955166, 0.001519, 0.946860
