# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.978000, 0.974334, 0.968421, 0.920000, 0.929936, 0.884211, 0.930408, 2.956993, 0.929293, 0.004756, 0.943590
1, 0.966000, 0.974998, 0.990196, 0.863248, 0.900738, 0.833333, 0.904213, 3.022277, 0.885965, 0.001798, 0.922374
2, 0.976000, 0.969266, 0.958333, 0.920000, 0.923858, 0.875000, 0.924156, 2.936869, 0.927419, 0.015999, 0.938776
3, 0.852000, 0.885353, 0.942857, 0.592814, 0.633409, 0.295238, 0.665581, 3.093665, 0.640362, 0.025148, 0.727941
4, 0.908000, 0.931211, 0.969388, 0.688406, 0.747119, 0.530612, 0.765865, 3.058553, 0.730769, 0.002665, 0.805085
5, 0.936000, 0.960298, 1.000000, 0.751938, 0.818128, 0.670103, 0.832004, 3.086253, 0.791191, 0.004528, 0.858407
6, 0.922000, 0.950255, 1.000000, 0.734694, 0.796340, 0.638889, 0.813388, 3.110482, 0.775862, 0.042186, 0.847059
7, 0.864000, 0.779688, 0.651163, 0.595745, 0.539495, 0.209302, 0.540289, 2.403389, 0.606061, 0.034996, 0.622222
8, 0.750000, 0.823236, 0.954955, 0.469027, 0.471807, -0.126126, 0.539829, 3.356007, 0.522167, 0.004423, 0.629080
9, 0.980000, 0.971937, 0.958763, 0.939394, 0.936543, 0.896907, 0.936619, 2.932639, 0.943205, 0.013737, 0.948980
10, 0.926000, 0.954208, 1.000000, 0.721805, 0.792051, 0.614583, 0.809752, 3.100817, 0.764331, 0.000722, 0.838428
11, 0.926000, 0.953401, 1.000000, 0.735714, 0.800345, 0.640777, 0.816790, 3.102778, 0.776772, 0.001956, 0.847737
12, 0.952000, 0.970000, 1.000000, 0.806452, 0.862385, 0.760000, 0.870669, 3.063830, 0.838926, 0.037675, 0.892857
13, 0.848000, 0.843168, 0.834951, 0.593103, 0.596303, 0.262136, 0.611720, 2.844459, 0.629575, 0.034971, 0.693548
14, 0.820000, 0.863822, 0.931034, 0.490909, 0.537465, -0.034483, 0.586664, 3.117388, 0.542169, 0.005886, 0.642857
15, 0.970000, 0.960512, 0.943925, 0.918182, 0.911723, 0.859813, 0.911865, 2.911288, 0.923218, 0.004542, 0.930876
16, 0.940000, 0.951037, 0.969072, 0.776860, 0.824615, 0.690722, 0.832853, 3.009953, 0.808950, 0.000793, 0.862385
17, 0.986000, 0.965000, 0.930000, 1.000000, 0.955071, 0.930000, 0.956036, 2.860000, 0.985169, 0.005100, 0.963731
18, 0.684000, 0.798469, 1.000000, 0.406015, 0.390169, -0.462963, 0.492307, 3.675214, 0.460751, 0.000496, 0.577540
19, 0.970000, 0.977304, 0.988506, 0.860000, 0.901445, 0.827586, 0.904752, 3.012099, 0.882957, 0.013971, 0.919786
20, 0.414000, 0.628173, 1.000000, 0.265664, 0.127519, -1.764151, 0.260963, 5.900990, 0.311398, 0.013313, 0.419802
21, 0.446000, 0.648477, 1.000000, 0.276762, 0.151889, -1.613208, 0.286681, 5.367521, 0.323565, 0.046308, 0.433538
22, 0.718000, 0.806268, 0.945055, 0.387387, 0.392744, -0.549451, 0.475681, 3.388278, 0.439224, 0.007657, 0.549521
23, 0.864000, 0.910428, 0.990476, 0.608187, 0.666961, 0.352381, 0.704797, 3.185221, 0.659062, 0.029030, 0.753623
24, 0.478000, 0.674564, 1.000000, 0.275000, 0.175199, -1.636364, 0.309855, 4.864286, 0.321637, 0.030731, 0.431373
25, 0.718000, 0.800699, 0.942308, 0.420601, 0.412676, -0.355769, 0.489320, 3.401857, 0.472973, 0.005730, 0.581602
26, 0.956000, 0.932030, 0.893617, 0.875000, 0.857054, 0.765957, 0.857126, 2.817691, 0.878661, 0.009577, 0.884211
27, 0.970000, 0.951250, 0.920000, 0.929293, 0.905897, 0.850000, 0.905915, 2.857812, 0.927419, 0.002900, 0.924623
28, 0.934000, 0.958853, 1.000000, 0.750000, 0.815362, 0.666667, 0.829626, 3.089674, 0.789474, 0.057080, 0.857143
29, 0.768000, 0.840553, 0.958333, 0.450980, 0.476685, -0.208333, 0.545858, 3.300228, 0.504386, 0.104914, 0.613333
30, 0.572000, 0.683087, 0.882883, 0.327759, 0.228117, -0.927928, 0.310377, 3.834915, 0.374904, 0.027027, 0.478049
31, 0.874000, 0.895171, 0.930693, 0.626667, 0.669118, 0.376238, 0.692441, 3.024651, 0.670471, 0.016775, 0.749004
32, 0.816000, 0.866286, 0.948454, 0.513966, 0.554583, 0.051546, 0.604241, 3.172224, 0.565806, 0.010514, 0.666667
33, 0.934000, 0.873520, 0.776596, 0.858824, 0.775571, 0.648936, 0.777028, 2.583648, 0.841014, 0.005961, 0.815642
34, 0.928000, 0.943701, 0.969697, 0.744186, 0.796514, 0.636364, 0.808218, 3.029068, 0.780488, 0.085292, 0.842105
35, 0.502000, 0.691067, 1.000000, 0.280347, 0.193527, -1.567010, 0.327307, 4.616883, 0.327481, 0.002891, 0.437923
36, 0.964000, 0.931766, 0.876190, 0.948454, 0.888379, 0.828571, 0.889474, 2.765201, 0.933063, 0.026546, 0.910891
