# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.848000, 0.488889, 0.040000, 0.066667, -0.027027, -0.520000, -0.028072, 1.146351, 0.058824, 0.026267, 0.050000
1, 0.366000, 0.265556, 0.140000, 0.024911, -0.153566, -5.340000, -0.283521, 2.836818, 0.029813, 0.027289, 0.042296
2, 0.504000, 0.582222, 0.680000, 0.127820, 0.056317, -3.960000, 0.098869, 3.424220, 0.152603, 0.000067, 0.215190
3, 0.878000, 0.861111, 0.840000, 0.442105, 0.515873, -0.220000, 0.552297, 2.813501, 0.488372, 0.015733, 0.579310
4, 0.196000, 0.135934, 0.061224, 0.008357, -0.190631, -7.204082, -0.481105, 4.869817, 0.010101, 0.015046, 0.014706
5, 0.388000, 0.615277, 0.897959, 0.127536, 0.062443, -5.244898, 0.148212, 4.802585, 0.153954, 0.063713, 0.223350
6, 0.394000, 0.609507, 0.877551, 0.126471, 0.060057, -5.183673, 0.139592, 4.683673, 0.152590, 0.058849, 0.221080
7, 0.558000, 0.454840, 0.326531, 0.078431, -0.037481, -3.510204, -0.054640, 2.367890, 0.092486, 0.039346, 0.126482
8, 0.682000, 0.647524, 0.603774, 0.188235, 0.149551, -2.000000, 0.191736, 2.654149, 0.218281, 0.022604, 0.286996
9, 0.714000, 0.617841, 0.500000, 0.160839, 0.121017, -2.108696, 0.150741, 2.359281, 0.186084, 0.022505, 0.243386
10, 0.902000, 0.702105, 0.450980, 0.522727, 0.430392, 0.039216, 0.431824, 1.951026, 0.506608, 0.010372, 0.484211
11, 0.470000, 0.624350, 0.816327, 0.135135, 0.076604, -4.408163, 0.150453, 3.945474, 0.162206, 0.049844, 0.231884
12, 0.864000, 0.620114, 0.313725, 0.326531, 0.244478, -0.333333, 0.244538, 1.706778, 0.323887, 0.010568, 0.320000
13, 0.776000, 0.812163, 0.857143, 0.285714, 0.330095, -1.285714, 0.407429, 3.017754, 0.329670, 0.003507, 0.428571
14, 0.682000, 0.478099, 0.224490, 0.083333, -0.024960, -2.244898, -0.029545, 1.815646, 0.095321, 0.136477, 0.121547
15, 0.804000, 0.456352, 0.019608, 0.020408, -0.088840, -0.921569, -0.088862, 1.158916, 0.020243, 0.037032, 0.020000
16, 0.804000, 0.511109, 0.152174, 0.106061, 0.018587, -1.130435, 0.018971, 1.453715, 0.112903, 0.020470, 0.125000
17, 0.790000, 0.576837, 0.307692, 0.188235, 0.120013, -1.019231, 0.124885, 1.797443, 0.204082, 0.054258, 0.233577
18, 0.888000, 0.614015, 0.276596, 0.371429, 0.257491, -0.191489, 0.260814, 1.604236, 0.347594, 0.033794, 0.317073
19, 0.822000, 0.542885, 0.188679, 0.178571, 0.083683, -0.679245, 0.083723, 1.492072, 0.180505, 0.051222, 0.183486
20, 0.800000, 0.725417, 0.632653, 0.274336, 0.284958, -1.040816, 0.320486, 2.487528, 0.309381, 0.008190, 0.382716
21, 0.798000, 0.479310, 0.076923, 0.070175, -0.039694, -0.942308, -0.039746, 1.288023, 0.071429, 0.011504, 0.073394
22, 0.776000, 0.446849, 0.043478, 0.028571, -0.086113, -1.434783, -0.088545, 1.263122, 0.030675, 0.010510, 0.034483
23, 0.912000, 0.704413, 0.442308, 0.605263, 0.464042, 0.153846, 0.470940, 1.919257, 0.563725, 0.032194, 0.511111
24, 0.766000, 0.724622, 0.673913, 0.233083, 0.242856, -1.543478, 0.293853, 2.637599, 0.268166, 0.025235, 0.346369
25, 0.848000, 0.643201, 0.384615, 0.312500, 0.259894, -0.461538, 0.261687, 1.878142, 0.324675, 0.037066, 0.344828
26, 0.842000, 0.486200, 0.039216, 0.062500, -0.033058, -0.549020, -0.034128, 1.150030, 0.055866, 0.009258, 0.048193
27, 0.766000, 0.772222, 0.780000, 0.268966, 0.295181, -1.340000, 0.359954, 2.868140, 0.309524, 0.023822, 0.400000
28, 0.852000, 0.604743, 0.294118, 0.283019, 0.205906, -0.450980, 0.205954, 1.680693, 0.285171, 0.101358, 0.288462
29, 0.808000, 0.493333, 0.100000, 0.089286, -0.012658, -0.920000, -0.012684, 1.327820, 0.091241, 0.073400, 0.094340
30, 0.864000, 0.604884, 0.288889, 0.265306, 0.201691, -0.511111, 0.201913, 1.663697, 0.269710, 0.017436, 0.276596
31, 0.936000, 0.793224, 0.611111, 0.750000, 0.638402, 0.407407, 0.642517, 2.247510, 0.717391, 0.005169, 0.673469
32, 0.736000, 0.644439, 0.529412, 0.200000, 0.166982, -1.588235, 0.196928, 2.375539, 0.228426, 0.060985, 0.290323
33, 0.840000, 0.533255, 0.162791, 0.137255, 0.061341, -0.860465, 0.061613, 1.432119, 0.141700, 0.028192, 0.148936
34, 0.890000, 0.634591, 0.313725, 0.444444, 0.309531, -0.078431, 0.315169, 1.674071, 0.410256, 0.044281, 0.367816
35, 0.672000, 0.532948, 0.361702, 0.112583, 0.033087, -2.489362, 0.041885, 2.143467, 0.130568, 0.031234, 0.171717
36, 0.758000, 0.681715, 0.584906, 0.238462, 0.221565, -1.283019, 0.255058, 2.454294, 0.270506, 0.069478, 0.338798
