# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.980000, 0.989796, 1.000000, 0.500000, 0.657534, 0.000000, 0.699854, 3.020833, 0.555556, 0.000000, 0.666667
1, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 0.000000, 1.000000
2, 0.990000, 0.750000, 0.500000, 1.000000, 0.662162, 0.500000, 0.703526, 2.000000, 0.833333, 0.000000, 0.666667
3, 0.108000, 0.544898, 1.000000, 0.021930, 0.003931, -43.600000, 0.044376, 13.136364, 0.027263, 0.000000, 0.042918
4, 0.942000, 0.970468, 1.000000, 0.236842, 0.364481, -2.222222, 0.472074, 3.062771, 0.279503, 0.000000, 0.382979
5, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 0.000000, 1.000000
6, 0.996000, 0.888889, 0.777778, 1.000000, 0.873000, 0.777778, 0.880126, 2.555556, 0.945946, 0.000000, 0.875000
7, 0.994000, 0.996939, 1.000000, 0.769231, 0.866548, 0.700000, 0.874369, 3.006160, 0.806452, 0.001633, 0.869565
8, 0.024000, 0.502041, 1.000000, 0.020080, 0.000164, -47.800000, 0.009053, 247.000000, 0.024975, 0.190306, 0.039370
9, 0.018000, 0.500000, 1.000000, 0.018000, 0.000000, -53.555556, 0.000000, 3.000000, 0.022399, 0.000453, 0.035363
10, 0.998000, 0.950000, 0.900000, 1.000000, 0.946352, 0.900000, 0.947717, 2.800000, 0.978261, 0.175306, 0.947368
11, 0.068000, 0.525458, 1.000000, 0.018947, 0.001928, -50.777778, 0.031060, 21.640000, 0.023573, 0.000000, 0.037190
12, 0.980000, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.018980, 0.000000
13, 0.948000, 0.875510, 0.800000, 0.250000, 0.361493, -1.600000, 0.429588, 2.651502, 0.289855, 0.073673, 0.380952
14, 0.264000, 0.626016, 1.000000, 0.021277, 0.010668, -45.000000, 0.073228, 5.967742, 0.026455, 0.000000, 0.041667
15, 0.988000, 0.993890, 1.000000, 0.600000, 0.744246, 0.333333, 0.769849, 3.012371, 0.652174, 0.000000, 0.750000
16, 0.990000, 0.896939, 0.800000, 0.727273, 0.756809, 0.500000, 0.757706, 2.606160, 0.740741, 0.000000, 0.761905
17, 0.998000, 0.998982, 1.000000, 0.900000, 0.946352, 0.888889, 0.947717, 3.002041, 0.918367, 0.000000, 0.947368
18, 0.998000, 0.998978, 1.000000, 0.916667, 0.955500, 0.909091, 0.956448, 3.002049, 0.932203, 0.144451, 0.956522
19, 0.528000, 0.705137, 0.888889, 0.032922, 0.029813, -25.222222, 0.109136, 3.695747, 0.040775, 0.002716, 0.063492
20, 0.982000, 0.550000, 0.100000, 1.000000, 0.178832, 0.100000, 0.313363, 1.200000, 0.357143, 0.022245, 0.181818
21, 0.986000, 0.562500, 0.125000, 1.000000, 0.219447, 0.125000, 0.351065, 1.250000, 0.416667, 0.024009, 0.222222
22, 0.808000, 0.853061, 0.900000, 0.086538, 0.126001, -8.600000, 0.243564, 3.040506, 0.105634, 0.000000, 0.157895
23, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 0.002898, 1.000000
24, 0.998000, 0.954545, 0.909091, 1.000000, 0.951362, 0.909091, 0.952489, 2.818182, 0.980392, 0.000000, 0.952381
25, 0.982000, 0.653846, 0.307692, 1.000000, 0.464030, 0.307692, 0.549645, 1.615385, 0.689655, 0.003475, 0.470588
26, 0.996000, 0.873992, 0.750000, 0.750000, 0.747984, 0.500000, 0.747984, 2.502020, 0.750000, 0.315776, 0.750000
27, 0.024000, 0.500000, 1.000000, 0.024000, 0.000000, -39.666667, 0.000000, 3.000000, 0.029821, 0.000512, 0.046875
28, 0.978000, 0.770649, 0.555556, 0.416667, 0.465189, -0.222222, 0.470217, 2.125574, 0.438596, 0.000000, 0.476190
29, 0.970000, 0.984725, 1.000000, 0.375000, 0.533234, -0.666667, 0.602946, 3.031513, 0.428571, 0.000000, 0.545455
30, 0.996000, 0.997947, 1.000000, 0.866667, 0.926525, 0.846154, 0.929036, 3.004124, 0.890411, 0.014058, 0.928571
31, 0.978000, 0.988911, 1.000000, 0.266667, 0.413646, -1.750000, 0.510639, 3.022680, 0.312500, 0.500000, 0.421053
32, 0.020000, 0.500000, 1.000000, 0.020000, 0.000000, -48.000000, 0.000000, 3.000000, 0.024876, 0.000000, 0.039216
33, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 1.000000, 3.000000, 1.000000, 0.067143, 1.000000
34, 0.908000, 0.709016, 0.500000, 0.130435, 0.175509, -2.833333, 0.221362, 2.089286, 0.153061, 0.012466, 0.206897
35, 0.992000, 0.777778, 0.555556, 1.000000, 0.710564, 0.555556, 0.742338, 2.111111, 0.862069, 0.000000, 0.714286
36, 0.996000, 0.833333, 0.666667, 1.000000, 0.798061, 0.666667, 0.814849, 2.333333, 0.909091, 0.715756, 0.800000
