# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.360000, 0.551250, 0.870000, 0.220812, 0.048751, -2.200000, 0.100312, 6.041075, 0.259547, 0.000000, 0.352227
1, 0.270000, 0.548267, 1.000000, 0.208243, 0.039413, -2.802083, 0.141784, 12.358974, 0.247423, 0.000000, 0.344704
2, 0.248000, 0.367616, 0.565657, 0.143959, -0.125897, -2.797980, -0.253874, 7.028372, 0.169184, 0.000000, 0.229508
3, 0.174000, 0.260614, 0.405941, 0.104061, -0.229811, -3.089109, -0.470299, 9.485794, 0.122242, 0.000000, 0.165657
4, 0.206000, 0.315327, 0.500000, 0.128463, -0.177958, -2.892157, -0.368012, 8.653846, 0.150888, 0.000000, 0.204409
5, 0.240000, 0.188434, 0.105263, 0.032787, -0.337557, -3.000000, -0.501190, 3.892344, 0.038023, 0.000000, 0.050000
6, 0.764000, 0.533614, 0.130841, 0.358974, 0.087450, -0.102804, 0.102815, 1.329617, 0.266160, 0.000000, 0.191781
7, 0.932000, 0.958231, 1.000000, 0.732283, 0.803191, 0.634409, 0.819213, 3.091153, 0.773710, 0.000000, 0.845455
8, 0.328000, 0.574684, 1.000000, 0.238095, 0.068685, -2.200000, 0.188583, 8.694915, 0.280899, 0.000000, 0.384615
9, 0.402000, 0.493070, 0.642857, 0.192661, -0.007358, -2.051020, -0.011566, 4.198758, 0.224040, 0.000000, 0.296471
10, 0.234000, 0.416524, 0.722772, 0.170561, -0.075577, -2.792079, -0.190920, 10.513726, 0.201324, 0.000000, 0.275992
11, 0.752000, 0.818756, 0.927835, 0.434783, 0.445647, -0.278351, 0.511809, 3.264761, 0.486486, 0.000000, 0.592105
12, 0.784000, 0.611573, 0.314286, 0.478261, 0.255275, -0.028571, 0.263524, 1.728850, 0.433071, 0.000000, 0.379310
13, 0.388000, 0.615783, 0.978495, 0.230380, 0.102797, -2.290323, 0.221218, 5.908446, 0.271967, 0.000000, 0.372951
14, 0.252000, 0.323536, 0.448598, 0.132231, -0.188675, -2.495327, -0.324535, 5.935658, 0.153945, 0.000000, 0.204255
15, 0.822000, 0.596281, 0.239130, 0.536585, 0.245200, 0.032609, 0.271954, 1.527104, 0.429688, 0.000000, 0.330827
16, 0.946000, 0.934705, 0.915094, 0.843478, 0.843242, 0.745283, 0.844396, 2.878061, 0.856890, 0.000000, 0.877828
17, 0.516000, 0.529004, 0.549451, 0.199203, 0.034456, -1.659341, 0.044765, 3.065247, 0.228311, 0.000000, 0.292398
18, 0.526000, 0.678069, 0.943925, 0.304217, 0.201762, -1.214953, 0.309232, 4.313776, 0.351916, 0.000000, 0.460137
19, 0.768000, 0.813522, 0.888889, 0.455959, 0.461897, -0.171717, 0.513263, 3.132508, 0.505166, 0.000000, 0.602740
20, 0.542000, 0.407321, 0.191489, 0.105263, -0.140984, -1.436170, -0.152666, 1.987722, 0.115681, 0.000000, 0.135849
21, 0.536000, 0.494367, 0.423077, 0.203704, -0.008065, -1.230769, -0.009231, 2.614011, 0.227273, 0.000000, 0.275000
22, 0.380000, 0.382292, 0.386139, 0.135889, -0.139488, -2.069307, -0.191140, 3.414661, 0.156125, 0.000000, 0.201031
23, 0.314000, 0.511018, 0.841584, 0.206311, 0.010250, -2.396040, 0.023231, 7.224835, 0.242996, 0.000000, 0.331384
24, 0.392000, 0.601981, 0.961538, 0.250000, 0.099526, -1.923077, 0.206959, 6.048077, 0.293427, 0.000000, 0.396825
25, 0.428000, 0.624735, 0.934066, 0.232877, 0.114935, -2.142857, 0.216813, 5.038675, 0.274017, 0.000000, 0.372807
26, 0.362000, 0.598237, 1.000000, 0.244076, 0.091520, -2.097087, 0.218985, 7.089744, 0.287549, 0.000000, 0.392381
27, 0.360000, 0.587013, 0.981132, 0.246445, 0.083284, -2.018868, 0.196024, 7.146475, 0.289855, 0.000000, 0.393939
28, 0.374000, 0.445854, 0.562500, 0.166154, -0.056718, -2.260417, -0.089426, 4.162594, 0.193410, 0.000000, 0.256532
29, 0.232000, 0.296296, 0.400000, 0.104110, -0.195145, -3.042105, -0.360002, 5.992308, 0.122186, 0.000000, 0.165217
30, 0.518000, 0.432731, 0.285714, 0.153061, -0.102067, -1.295238, -0.112247, 2.296319, 0.168729, 0.000000, 0.199336
31, 0.300000, 0.545138, 0.935484, 0.201856, 0.037584, -2.763441, 0.101846, 8.331285, 0.239406, 0.000000, 0.332061
32, 0.870000, 0.753406, 0.552381, 0.763158, 0.563992, 0.380952, 0.574976, 2.152507, 0.709046, 0.000000, 0.640884
33, 0.572000, 0.482001, 0.336842, 0.174863, -0.026576, -1.252632, -0.029316, 2.268172, 0.193470, 0.000000, 0.230216
34, 0.822000, 0.586679, 0.180952, 0.863636, 0.244226, 0.152381, 0.344279, 1.369558, 0.492228, 0.000000, 0.299213
35, 0.626000, 0.759226, 0.979798, 0.343972, 0.305679, -0.888889, 0.416625, 3.816077, 0.395273, 0.000000, 0.509186
36, 0.170000, 0.226791, 0.319588, 0.081579, -0.259255, -3.278351, -0.505918, 8.102138, 0.095857, 0.000000, 0.129979
