# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.630000, 0.719590, 0.865979, 0.328125, 0.270712, -0.907216, 0.347429, 3.476548, 0.374665, 0.145762, 0.475921
1, 0.794000, 0.508353, 0.019231, 0.666667, 0.026023, 0.009615, 0.087798, 1.040993, 0.086207, 0.398504, 0.037383
2, 0.806000, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.344862, 0.000000
3, 0.798000, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.841683, 0.000000
4, 0.802000, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.231668, 0.000000
5, 0.774000, 0.483750, 0.000000, 0.000000, -0.048237, -0.130000, -0.081692, 3.033592, 0.000000, 0.405150, 0.000000
6, 0.706000, 0.543228, 0.275510, 0.262136, 0.084819, -0.500000, 0.084860, 1.784149, 0.264706, 0.284597, 0.268657
7, 0.316000, 0.341545, 0.383838, 0.119122, -0.172534, -2.454545, -0.262779, 4.109343, 0.138182, 0.546991, 0.181818
8, 0.748000, 0.484432, 0.039216, 0.125000, -0.041804, -0.235294, -0.051263, 1.154107, 0.086957, 0.900384, 0.059701
9, 0.760000, 0.476190, 0.000000, 0.000000, -0.068338, -0.188119, -0.099995, 3.050000, 0.000000, 0.876647, 0.000000
10, 0.230000, 0.278750, 0.360000, 0.100840, -0.225334, -2.850000, -0.391689, 5.783291, 0.117801, 0.765750, 0.157549
11, 0.946000, 0.906250, 0.840000, 0.884211, 0.828025, 0.730000, 0.828446, 2.708278, 0.875000, 0.013450, 0.861538
12, 0.808000, 0.512983, 0.030928, 0.600000, 0.040576, 0.010309, 0.103191, 1.066843, 0.128205, 0.500448, 0.058824
13, 0.160000, 0.100756, 0.000000, 0.000000, -0.451299, -3.077670, -0.670390, 6.962500, 0.000000, 0.980020, 0.000000
14, 0.784000, 0.503993, 0.040404, 0.235294, 0.011604, -0.090909, 0.017558, 1.114313, 0.119760, 0.141414, 0.068966
15, 0.738000, 0.455556, 0.000000, 0.000000, -0.116604, -0.378947, -0.134905, 3.097561, 0.000000, 0.920754, 0.000000
16, 0.792000, 0.497487, 0.000000, 0.000000, -0.007908, -0.019608, -0.032082, 3.005051, 0.000000, 0.291679, 0.000000
17, 0.796000, 0.498747, 0.000000, 0.000000, -0.003977, -0.009901, -0.022523, 3.002513, 0.000000, 0.881486, 0.000000
18, 0.796000, 0.497500, 0.000000, 0.000000, -0.007905, -0.020000, -0.031686, 3.005025, 0.000000, 0.928000, 0.000000
19, 0.792000, 0.498741, 0.000000, 0.000000, -0.003977, -0.009709, -0.022802, 3.002525, 0.000000, 0.759874, 0.000000
20, 0.446000, 0.291088, 0.029412, 0.016575, -0.324396, -1.715686, -0.350349, 1.867914, 0.018160, 0.820943, 0.021201
21, 0.576000, 0.677602, 0.840426, 0.286232, 0.203678, -1.255319, 0.279078, 3.623435, 0.329716, 0.227518, 0.427027
22, 0.880000, 0.805801, 0.679612, 0.721649, 0.625084, 0.417476, 0.625524, 2.432196, 0.712831, 0.041011, 0.700000
23, 0.926000, 0.833750, 0.680000, 0.931507, 0.742698, 0.630000, 0.756146, 2.372658, 0.867347, 0.011225, 0.786127
24, 0.254000, 0.245419, 0.231579, 0.068323, -0.265952, -2.926316, -0.417164, 4.320301, 0.079537, 0.725042, 0.105516
25, 0.760000, 0.495615, 0.049020, 0.178571, -0.012009, -0.176471, -0.015369, 1.159373, 0.116822, 0.163341, 0.076923
26, 0.776000, 0.486445, 0.010204, 0.062500, -0.039655, -0.142857, -0.061145, 1.059168, 0.030864, 0.621357, 0.017544
27, 0.796000, 0.497500, 0.000000, 0.000000, -0.007905, -0.020000, -0.031686, 3.005025, 0.000000, 0.541100, 0.000000
28, 0.796000, 0.510937, 0.029412, 0.500000, 0.033652, 0.000000, 0.080953, 1.066418, 0.119048, 0.368411, 0.055556
29, 0.794000, 0.502389, 0.009804, 0.333333, 0.007478, -0.009804, 0.024936, 1.024658, 0.043860, 0.290029, 0.019048
30, 0.822000, 0.747327, 0.627660, 0.522124, 0.459006, 0.053191, 0.462098, 2.408728, 0.540293, 0.155539, 0.570048
31, 0.530000, 0.625291, 0.788462, 0.277966, 0.149414, -1.259615, 0.206789, 3.740858, 0.319315, 0.280740, 0.411028
32, 0.342000, 0.502959, 0.776699, 0.207254, 0.002934, -2.194175, 0.005705, 5.916035, 0.242866, 0.422220, 0.327198
33, 0.454000, 0.528216, 0.649485, 0.208609, 0.031310, -1.814433, 0.045628, 3.756286, 0.241379, 0.346729, 0.315789
34, 0.802000, 0.518352, 0.039216, 0.800000, 0.056784, 0.029412, 0.148647, 1.080950, 0.163934, 0.131860, 0.074766
35, 0.802000, 0.505000, 0.010000, 1.000000, 0.015905, 0.010000, 0.089532, 1.020000, 0.048077, 0.005125, 0.019802
36, 0.804000, 0.505051, 0.010101, 1.000000, 0.016104, 0.010101, 0.090096, 1.020202, 0.048544, 0.019648, 0.020000
