# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score
0, 0.970000, 0.970219, 0.970588, 0.891892, 0.910561, 0.852941, 0.911875, 2.972265, 0.906593, 0.000000, 0.929577
1, 0.986000, 0.979861, 0.969697, 0.960000, 0.956085, 0.929293, 0.956104, 2.949470, 0.961924, 0.000000, 0.964824
2, 0.994000, 0.988346, 0.979167, 0.989474, 0.980585, 0.968750, 0.980606, 2.960815, 0.987395, 0.000413, 0.984293
3, 0.334000, 0.559035, 0.941748, 0.228774, 0.054815, -2.233010, 0.133004, 7.554924, 0.269594, 0.000000, 0.368121
4, 0.448000, 0.657568, 1.000000, 0.260054, 0.151490, -1.845361, 0.286273, 5.173228, 0.305223, 0.000000, 0.412766
5, 0.178000, 0.385134, 0.732673, 0.161572, -0.099025, -3.069307, -0.332516, 28.065347, 0.191412, 0.000149, 0.264758
6, 0.216000, 0.458422, 0.857143, 0.181818, -0.034585, -3.000000, -0.124568, 18.464286, 0.215827, 0.002488, 0.300000
7, 0.214000, 0.391588, 0.683673, 0.156177, -0.095220, -3.010204, -0.246590, 11.417347, 0.184675, 0.000000, 0.254269
8, 0.214000, 0.430000, 0.790000, 0.175166, -0.060443, -2.930000, -0.188353, 15.865714, 0.207458, 0.000000, 0.286751
9, 0.468000, 0.435988, 0.379630, 0.170833, -0.088736, -1.462963, -0.105451, 2.790347, 0.191948, 0.000000, 0.235632
10, 0.252000, 0.159260, 0.010638, 0.003546, -0.385349, -2.978723, -0.536942, 3.269277, 0.004092, 0.000000, 0.005319
11, 0.290000, 0.530000, 0.930000, 0.210884, 0.026330, -2.550000, 0.074394, 9.552308, 0.249464, 0.000000, 0.343808
12, 0.318000, 0.576923, 1.000000, 0.221461, 0.065897, -2.515464, 0.184583, 8.500000, 0.262304, 0.000000, 0.362617
13, 0.766000, 0.847411, 0.990741, 0.479821, 0.501415, -0.083333, 0.575223, 3.401771, 0.535000, 0.000000, 0.646526
14, 0.366000, 0.583216, 0.938144, 0.226368, 0.075866, -2.268041, 0.165787, 6.256723, 0.266862, 0.000000, 0.364729
15, 0.602000, 0.584625, 0.558140, 0.229665, 0.108039, -1.313953, 0.129497, 2.752643, 0.260304, 0.000000, 0.325424
16, 0.750000, 0.716459, 0.657407, 0.446541, 0.369680, -0.157407, 0.382547, 2.604288, 0.477151, 0.000000, 0.531835
17, 0.596000, 0.476451, 0.274510, 0.179487, -0.039351, -0.980392, -0.040964, 2.023094, 0.192837, 0.000000, 0.217054
18, 0.300000, 0.401371, 0.567010, 0.151515, -0.096642, -2.608247, -0.174887, 5.376126, 0.177534, 0.000000, 0.239130
19, 0.962000, 0.976010, 1.000000, 0.845528, 0.891942, 0.817308, 0.897196, 3.050398, 0.872483, 0.000000, 0.916300
20, 0.638000, 0.649058, 0.666667, 0.292453, 0.199597, -0.946237, 0.234725, 2.916991, 0.329437, 0.000000, 0.406557
21, 0.594000, 0.521717, 0.396226, 0.232044, 0.034510, -0.915094, 0.036940, 2.337551, 0.253012, 0.000000, 0.292683
22, 0.724000, 0.572500, 0.320000, 0.313725, 0.143921, -0.380000, 0.143932, 1.852121, 0.314961, 0.000000, 0.316832
23, 0.334000, 0.265585, 0.153061, 0.056604, -0.285119, -2.397959, -0.372893, 2.950859, 0.064767, 0.000000, 0.082645
24, 0.446000, 0.652882, 1.000000, 0.267196, 0.151057, -1.742574, 0.285830, 5.270492, 0.313081, 0.000000, 0.421712
25, 0.644000, 0.577579, 0.462264, 0.288235, 0.127109, -0.679245, 0.133873, 2.367752, 0.311705, 0.000000, 0.355072
26, 0.688000, 0.626716, 0.525253, 0.322981, 0.205071, -0.575758, 0.216142, 2.423793, 0.349933, 0.000000, 0.400000
27, 0.678000, 0.491322, 0.197802, 0.169811, -0.016311, -0.769231, -0.016385, 1.669748, 0.174757, 0.000000, 0.182741
28, 0.638000, 0.523722, 0.321101, 0.246479, 0.042774, -0.660550, 0.043440, 2.018962, 0.258493, 0.000000, 0.278884
29, 0.648000, 0.750678, 0.911111, 0.328000, 0.296000, -0.955556, 0.385229, 3.516437, 0.376147, 0.000000, 0.482353
30, 0.912000, 0.930500, 0.963303, 0.724138, 0.769368, 0.596330, 0.783442, 3.040566, 0.761974, 0.000000, 0.826772
31, 0.494000, 0.432530, 0.337079, 0.133929, -0.084645, -1.842697, -0.103796, 2.568167, 0.152284, 0.000000, 0.191693
32, 0.878000, 0.714953, 0.429907, 1.000000, 0.542427, 0.429907, 0.610036, 1.859813, 0.790378, 0.000000, 0.601307
33, 0.240000, 0.247783, 0.260417, 0.074850, -0.259346, -2.958333, -0.421895, 4.773465, 0.087291, 0.000000, 0.116279
34, 0.394000, 0.561143, 0.841584, 0.228495, 0.061082, -2.000000, 0.112499, 5.245668, 0.267464, 0.000000, 0.359408
35, 0.444000, 0.374327, 0.257426, 0.113537, -0.170605, -1.752475, -0.202543, 2.550566, 0.127827, 0.000000, 0.157576
36, 0.448000, 0.535198, 0.690909, 0.238994, 0.041933, -1.509091, 0.060608, 4.016953, 0.274964, 0.000000, 0.355140
